sample_uid	6	7	8	9
223	0	0	0	10426.0
208	0	0	0	19463.0
214	0	0	0	18843.0
224	0	0	0	17130.0
188	0	0	0	14704.0
200	0	0	0	14777.0
207	0	0	0	15956.0
187	0	0	0	39660.0
211	0	0	0	19778.0
192	0	0	0	13038.0
212	0	0	0	12837.0
199	402.0	0	0	9796.0
195	0	1231.0	0	12259.0
220	1650.0	0	0	14480.0
210	0	1574.0	0	13487.0
219	2405.0	0	0	14831.0
191	30898.0	0	0	57018.0
196	0	6839.0	0	11152.0
202	13664.0	0	0	0
204	12702.0	0	0	0
201	11504.0	0	0	0
222	12665.0	0	0	0
221	5082.0	0	0	0
197	12661.0	0	0	0
198	11235.0	0	0	0
203	8985.0	0	0	0
213	10083.0	0	0	0
216	16820.0	0	0	0
186	15368.0	0	0	4077.0
185	9176.0	0	0	9657.0
217	0	18531.0	0	0
190	0	11800.0	0	0
189	0	38743.0	0	0
193	0	0	14083.0	0
194	0	0	15994.0	0
209	0	0	10630.0	0
218	0	0	13245.0	3252.0
205	0	0	11914.0	4806.0
206	0	0	11711.0	11519.0
215	0	0	0	0
