sample_uid	6	7	8	9
223	0	0	0	0.9550242740679674
208	0	0	0	0.9518290297339593
214	0	0	0	0.9503227758725036
224	0	0	0	0.950188595518083
188	0	0	0	0.9499935392169532
200	0	0	0	0.9494955985349869
207	0	0	0	0.9472809308952743
187	0	0	0	0.947262826024649
211	0	0	0	0.9469954512808236
192	0	0	0	0.9466347201045523
212	0	0	0	0.9443136677946152
199	0.03688073394495413	0	0	0.8987155963302753
195	0	0.0832713251708043	0	0.8292633430291552
220	0.09375	0	0	0.8227272727272728
210	0	0.09488787074993972	0	0.8130576320231493
219	0.12499350345616132	0	0	0.7708019333714464
191	0.28242886262465605	0	0	0.52118353579949
196	0	0.2978139696916913	0	0.48562968124020206
202	0.7577219541950868	0	0	0
204	0.7515531625347612	0	0	0
201	0.7492022142624553	0	0	0
222	0.7227231225747547	0	0	0
221	0.7197280838408157	0	0	0
197	0.7055840392331698	0	0	0
198	0.7035065748278022	0	0	0
203	0.6874521805661821	0	0	0
213	0.6801807879114948	0	0	0
216	0.6753935110825571	0	0	0
186	0.552765988058413	0	0	0.14664412632184734
185	0.37197989297875783	0	0	0.3914788389816766
217	0	0.859907192575406	0	0
190	0	0.8058457966263745	0	0
189	0	0.7932799606871558	0	0
193	0	0	0.8238081310324656	0
194	0	0	0.8159371492704826	0
209	0	0	0.7617341454675743	0
218	0	0	0.6737714925221284	0.1654288330450707
205	0	0	0.5799824749294129	0.23395969233764968
206	0	0	0.42999816412704234	0.4229484119698917
215	0	0	0	0
