Id,Date,Delta T [min],Device,Channel,Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],Error
3218811,19/10/19 8:27:21,0.000,SABD0000000003 (OXY-10 ST),5,Gates5 (PSt7-10),19/10/19 8:02:41,default,82.844,µmol/L,21.894,¡C,1019.000,hPa,Humid,34,0
3218821,19/10/19 8:27:24,0.043,SABD0000000003 (OXY-10 ST),5,Gates5 (PSt7-10),19/10/19 8:02:41,default,82.813,µmol/L,21.903,¡C,1019.000,hPa,Humid,34,0
3218831,19/10/19 8:27:27,0.093,SABD0000000003 (OXY-10 ST),5,Gates5 (PSt7-10),19/10/19 8:02:41,default,82.766,µmol/L,21.904,¡C,1019.000,hPa,Humid,34,0
3218841,19/10/19 8:27:30,0.144,SABD0000000003 (OXY-10 ST),5,Gates5 (PSt7-10),19/10/19 8:02:41,default,82.742,µmol/L,21.921,¡C,1019.000,hPa,Humid,34,0
3218851,19/10/19 8:27:33,0.193,SABD0000000003 (OXY-10 ST),5,Gates5 (PSt7-10),19/10/19 8:02:41,default,82.676,µmol/L,21.919,¡C,1019.000,hPa,Humid,34,0
3218861,19/10/19 8:27:36,0.243,SABD0000000003 (OXY-10 ST),5,Gates5 (PSt7-10),19/10/19 8:02:41,default,82.717,µmol/L,21.927,¡C,1019.000,hPa,Humid,34,0
3218871,19/10/19 8:27:39,0.293,SABD0000000003 (OXY-10 ST),5,Gates5 (PSt7-10),19/10/19 8:02:41,default,82.713,µmol/L,21.921,¡C,1019.000,hPa,Humid,34,0
3218881,19/10/19 8:27:42,0.343,SABD0000000003 (OXY-10 ST),5,Gates5 (PSt7-10),19/10/19 8:02:41,default,82.717,µmol/L,21.920,¡C,1019.000,hPa,Humid,34,0
3218891,19/10/19 8:27:45,0.394,SABD0000000003 (OXY-10 ST),5,Gates5 (PSt7-10),19/10/19 8:02:41,default,82.700,µmol/L,21.920,¡C,1019.000,hPa,Humid,34,0
3218901,19/10/19 8:27:48,0.444,SABD0000000003 (OXY-10 ST),5,Gates5 (PSt7-10),19/10/19 8:02:41,default,82.635,µmol/L,21.943,¡C,1019.000,hPa,Humid,34,0
3218911,19/10/19 8:27:51,0.493,SABD0000000003 (OXY-10 ST),5,Gates5 (PSt7-10),19/10/19 8:02:41,default,82.624,µmol/L,21.933,¡C,1019.000,hPa,Humid,34,0
3218921,19/10/19 8:27:54,0.543,SABD0000000003 (OXY-10 ST),5,Gates5 (PSt7-10),19/10/19 8:02:41,default,82.658,µmol/L,21.941,¡C,1019.000,hPa,Humid,34,0
3218931,19/10/19 8:27:57,0.593,SABD0000000003 (OXY-10 ST),5,Gates5 (PSt7-10),19/10/19 8:02:41,default,82.588,µmol/L,21.951,¡C,1019.000,hPa,Humid,34,0
3218941,19/10/19 8:28:00,0.644,SABD0000000003 (OXY-10 ST),5,Gates5 (PSt7-10),19/10/19 8:02:41,default,82.575,µmol/L,21.949,¡C,1019.000,hPa,Humid,34,0
3218951,19/10/19 8:28:03,0.694,SABD0000000003 (OXY-10 ST),5,Gates5 (PSt7-10),19/10/19 8:02:41,default,82.613,µmol/L,21.948,¡C,1019.000,hPa,Humid,34,0
3218961,19/10/19 8:28:06,0.743,SABD0000000003 (OXY-10 ST),5,Gates5 (PSt7-10),19/10/19 8:02:41,default,82.603,µmol/L,21.945,¡C,1019.000,hPa,Humid,34,0
3218971,19/10/19 8:28:09,0.793,SABD0000000003 (OXY-10 ST),5,Gates5 (PSt7-10),19/10/19 8:02:41,default,82.570,µmol/L,21.951,¡C,1019.000,hPa,Humid,34,0
3218981,19/10/19 8:28:12,0.843,SABD0000000003 (OXY-10 ST),5,Gates5 (PSt7-10),19/10/19 8:02:41,default,82.560,µmol/L,21.944,¡C,1019.000,hPa,Humid,34,0
3218991,19/10/19 8:28:15,0.894,SABD0000000003 (OXY-10 ST),5,Gates5 (PSt7-10),19/10/19 8:02:41,default,82.604,µmol/L,21.937,¡C,1019.000,hPa,Humid,34,0
3219001,19/10/19 8:28:18,0.943,SABD0000000003 (OXY-10 ST),5,Gates5 (PSt7-10),19/10/19 8:02:41,default,82.637,µmol/L,21.931,¡C,1019.000,hPa,Humid,34,0
3219011,19/10/19 8:28:21,0.993,SABD0000000003 (OXY-10 ST),5,Gates5 (PSt7-10),19/10/19 8:02:41,default,82.643,µmol/L,21.925,¡C,1019.000,hPa,Humid,34,0
