Id,Date,Delta T [min],Device,Channel,Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],Error
3218808,19/10/19 8:27:21,0.000,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,98.118,µmol/L,22.045,¡C,1019.000,hPa,Humid,0,0
3218818,19/10/19 8:27:24,0.043,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,97.882,µmol/L,22.044,¡C,1019.000,hPa,Humid,0,0
3218828,19/10/19 8:27:27,0.094,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,97.698,µmol/L,22.043,¡C,1019.000,hPa,Humid,0,0
3218838,19/10/19 8:27:30,0.144,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,97.952,µmol/L,22.062,¡C,1019.000,hPa,Humid,0,0
3218848,19/10/19 8:27:33,0.193,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,96.481,µmol/L,22.064,¡C,1019.000,hPa,Humid,0,0
3218858,19/10/19 8:27:36,0.243,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,98.145,µmol/L,22.049,¡C,1019.000,hPa,Humid,0,0
3218868,19/10/19 8:27:39,0.293,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,97.434,µmol/L,22.058,¡C,1019.000,hPa,Humid,0,0
3218878,19/10/19 8:27:42,0.344,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,96.601,µmol/L,22.060,¡C,1019.000,hPa,Humid,0,0
3218888,19/10/19 8:27:45,0.393,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,96.807,µmol/L,22.066,¡C,1019.000,hPa,Humid,0,0
3218898,19/10/19 8:27:48,0.443,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,97.213,µmol/L,22.075,¡C,1019.000,hPa,Humid,0,0
3218908,19/10/19 8:27:51,0.493,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,97.116,µmol/L,22.073,¡C,1019.000,hPa,Humid,0,0
3218918,19/10/19 8:27:54,0.543,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,98.179,µmol/L,22.074,¡C,1019.000,hPa,Humid,0,0
3218928,19/10/19 8:27:57,0.593,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,97.101,µmol/L,22.089,¡C,1019.000,hPa,Humid,0,0
3218938,19/10/19 8:28:00,0.644,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,97.063,µmol/L,22.092,¡C,1019.000,hPa,Humid,0,0
3218948,19/10/19 8:28:03,0.694,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,97.216,µmol/L,22.094,¡C,1019.000,hPa,Humid,0,0
3218958,19/10/19 8:28:06,0.743,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,96.653,µmol/L,22.099,¡C,1019.000,hPa,Humid,0,0
3218968,19/10/19 8:28:09,0.793,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,97.507,µmol/L,22.121,¡C,1019.000,hPa,Humid,0,0
3218978,19/10/19 8:28:12,0.844,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,96.454,µmol/L,22.122,¡C,1019.000,hPa,Humid,0,0
3218988,19/10/19 8:28:15,0.894,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,97.330,µmol/L,22.107,¡C,1019.000,hPa,Humid,0,0
3218998,19/10/19 8:28:18,0.943,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,96.868,µmol/L,22.117,¡C,1019.000,hPa,Humid,0,0
3219008,19/10/19 8:28:21,0.993,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,97.528,µmol/L,22.123,¡C,1019.000,hPa,Humid,0,0
3219018,19/10/19 8:28:24,1.043,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,96.452,µmol/L,22.115,¡C,1019.000,hPa,Humid,0,0
3219028,19/10/19 8:28:27,1.093,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,97.007,µmol/L,22.124,¡C,1019.000,hPa,Humid,0,0
3219038,19/10/19 8:28:30,1.144,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,97.770,µmol/L,22.134,¡C,1019.000,hPa,Humid,0,0
3219048,19/10/19 8:28:33,1.194,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,97.775,µmol/L,22.109,¡C,1019.000,hPa,Humid,0,0
3219058,19/10/19 8:28:36,1.243,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,97.152,µmol/L,22.124,¡C,1019.000,hPa,Humid,0,0
3219068,19/10/19 8:28:39,1.293,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,96.131,µmol/L,22.113,¡C,1019.000,hPa,Humid,0,0
3219078,19/10/19 8:28:42,1.343,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,97.065,µmol/L,22.099,¡C,1019.000,hPa,Humid,0,0
3219088,19/10/19 8:28:45,1.393,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,97.748,µmol/L,22.106,¡C,1019.000,hPa,Humid,0,0
3219098,19/10/19 8:28:48,1.444,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,97.136,µmol/L,22.121,¡C,1019.000,hPa,Humid,0,0
3219108,19/10/19 8:28:51,1.494,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,97.646,µmol/L,22.116,¡C,1019.000,hPa,Humid,0,0
3219118,19/10/19 8:28:54,1.544,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,97.762,µmol/L,22.113,¡C,1019.000,hPa,Humid,0,0
3219128,19/10/19 8:28:57,1.593,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,97.753,µmol/L,22.116,¡C,1019.000,hPa,Humid,0,0
3219138,19/10/19 8:29:00,1.643,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,97.646,µmol/L,22.120,¡C,1019.000,hPa,Humid,0,0
3219148,19/10/19 8:29:03,1.693,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,98.329,µmol/L,22.100,¡C,1019.000,hPa,Humid,0,0
3219158,19/10/19 8:29:06,1.743,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,97.987,µmol/L,22.122,¡C,1019.000,hPa,Humid,0,0
3219168,19/10/19 8:29:09,1.793,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,97.309,µmol/L,22.105,¡C,1019.000,hPa,Humid,0,0
3219178,19/10/19 8:29:12,1.844,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,98.627,µmol/L,22.108,¡C,1019.000,hPa,Humid,0,0
3219188,19/10/19 8:29:15,1.893,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,97.336,µmol/L,22.101,¡C,1019.000,hPa,Humid,0,0
3219198,19/10/19 8:29:18,1.943,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,97.599,µmol/L,22.099,¡C,1019.000,hPa,Humid,0,0
3219208,19/10/19 8:29:21,1.993,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,97.778,µmol/L,22.093,¡C,1019.000,hPa,Humid,0,0
3219218,19/10/19 8:29:24,2.044,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,97.990,µmol/L,22.086,¡C,1019.000,hPa,Humid,0,0
3219228,19/10/19 8:29:27,2.093,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,98.301,µmol/L,22.093,¡C,1019.000,hPa,Humid,0,0
3219238,19/10/19 8:29:30,2.143,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,97.535,µmol/L,22.094,¡C,1019.000,hPa,Humid,0,0
3219248,19/10/19 8:29:33,2.193,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,97.640,µmol/L,22.083,¡C,1019.000,hPa,Humid,0,0
3219258,19/10/19 8:29:36,2.244,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,98.503,µmol/L,22.089,¡C,1019.000,hPa,Humid,0,0
3219268,19/10/19 8:29:39,2.294,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,98.160,µmol/L,22.083,¡C,1019.000,hPa,Humid,0,0
3219278,19/10/19 8:29:42,2.343,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,97.961,µmol/L,22.060,¡C,1019.000,hPa,Humid,0,0
3219288,19/10/19 8:29:45,2.393,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,98.589,µmol/L,22.084,¡C,1019.000,hPa,Humid,0,0
3219298,19/10/19 8:29:48,2.443,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,98.511,µmol/L,22.098,¡C,1019.000,hPa,Humid,0,0
3219308,19/10/19 8:29:51,2.493,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,97.838,µmol/L,22.083,¡C,1019.000,hPa,Humid,0,0
3219318,19/10/19 8:29:54,2.543,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,97.748,µmol/L,22.094,¡C,1019.000,hPa,Humid,0,0
3219328,19/10/19 8:29:57,2.593,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,98.162,µmol/L,22.087,¡C,1019.000,hPa,Humid,0,0
3219338,19/10/19 8:30:00,2.644,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,97.930,µmol/L,22.073,¡C,1019.000,hPa,Humid,0,0
3219348,19/10/19 8:30:03,2.694,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,97.885,µmol/L,22.097,¡C,1019.000,hPa,Humid,0,0
3219358,19/10/19 8:30:06,2.743,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,98.647,µmol/L,22.094,¡C,1019.000,hPa,Humid,0,0
3219368,19/10/19 8:30:09,2.793,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,97.763,µmol/L,22.105,¡C,1019.000,hPa,Humid,0,0
3219378,19/10/19 8:30:12,2.843,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,98.151,µmol/L,22.094,¡C,1019.000,hPa,Humid,0,0
3219388,19/10/19 8:30:15,2.893,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,98.573,µmol/L,22.100,¡C,1019.000,hPa,Humid,0,0
3219398,19/10/19 8:30:18,2.944,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,98.967,µmol/L,22.091,¡C,1019.000,hPa,Humid,0,0
3219408,19/10/19 8:30:21,2.993,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,98.228,µmol/L,22.072,¡C,1019.000,hPa,Humid,0,0
3219418,19/10/19 8:30:24,3.043,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,98.466,µmol/L,22.092,¡C,1019.000,hPa,Humid,0,0
3219428,19/10/19 8:30:27,3.094,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,98.593,µmol/L,22.094,¡C,1019.000,hPa,Humid,0,0
3219438,19/10/19 8:30:30,3.144,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,99.357,µmol/L,22.077,¡C,1019.000,hPa,Humid,0,0
3219448,19/10/19 8:30:33,3.193,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,98.551,µmol/L,22.083,¡C,1019.000,hPa,Humid,0,0
3219458,19/10/19 8:30:36,3.243,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,97.935,µmol/L,22.087,¡C,1019.000,hPa,Humid,0,0
3219468,19/10/19 8:30:39,3.293,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,98.548,µmol/L,22.069,¡C,1019.000,hPa,Humid,0,0
3219478,19/10/19 8:30:42,3.343,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,98.150,µmol/L,22.090,¡C,1019.000,hPa,Humid,0,0
3219488,19/10/19 8:30:45,3.393,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,99.161,µmol/L,22.094,¡C,1019.000,hPa,Humid,0,0
3219498,19/10/19 8:30:48,3.444,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,98.101,µmol/L,22.093,¡C,1019.000,hPa,Humid,0,0
3219508,19/10/19 8:30:51,3.494,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,98.507,µmol/L,22.092,¡C,1019.000,hPa,Humid,0,0
3219518,19/10/19 8:30:54,3.543,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,98.460,µmol/L,22.082,¡C,1019.000,hPa,Humid,0,0
3219528,19/10/19 8:30:57,3.593,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,98.290,µmol/L,22.081,¡C,1019.000,hPa,Humid,0,0
3219538,19/10/19 8:31:00,3.643,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,98.567,µmol/L,22.102,¡C,1019.000,hPa,Humid,0,0
3219548,19/10/19 8:31:03,3.693,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,98.179,µmol/L,22.082,¡C,1019.000,hPa,Humid,0,0
3219558,19/10/19 8:31:06,3.744,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,98.343,µmol/L,22.089,¡C,1019.000,hPa,Humid,0,0
3219568,19/10/19 8:31:09,3.793,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,98.294,µmol/L,22.091,¡C,1019.000,hPa,Humid,0,0
3219578,19/10/19 8:31:12,3.843,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,99.156,µmol/L,22.088,¡C,1019.000,hPa,Humid,0,0
3219588,19/10/19 8:31:15,3.893,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),19/10/19 8:03:01,default,97.545,µmol/L,22.087,¡C,1019.000,hPa,Humid,0,0
