Id,Date,Delta T [min],Device,Channel,Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],Error
3105198,7/10/19 8:53:11,0.000,SABD0000000003 (OXY-10 ST),6,Gates6 (PSt7-10),4/10/19 11:14:21,default,67.628,µmol/L,26.115,¡C,1015.000,hPa,Humid,34,0
3105208,7/10/19 8:53:14,0.044,SABD0000000003 (OXY-10 ST),6,Gates6 (PSt7-10),4/10/19 11:14:21,default,67.586,µmol/L,26.135,¡C,1015.000,hPa,Humid,34,0
3105218,7/10/19 8:53:17,0.094,SABD0000000003 (OXY-10 ST),6,Gates6 (PSt7-10),4/10/19 11:14:21,default,67.586,µmol/L,26.125,¡C,1015.000,hPa,Humid,34,0
3105228,7/10/19 8:53:20,0.144,SABD0000000003 (OXY-10 ST),6,Gates6 (PSt7-10),4/10/19 11:14:21,default,67.590,µmol/L,26.123,¡C,1015.000,hPa,Humid,34,0
3105238,7/10/19 8:53:23,0.194,SABD0000000003 (OXY-10 ST),6,Gates6 (PSt7-10),4/10/19 11:14:21,default,67.580,µmol/L,26.142,¡C,1015.000,hPa,Humid,34,0
3105248,7/10/19 8:53:26,0.245,SABD0000000003 (OXY-10 ST),6,Gates6 (PSt7-10),4/10/19 11:14:21,default,67.619,µmol/L,26.119,¡C,1015.000,hPa,Humid,34,0
3105258,7/10/19 8:53:29,0.294,SABD0000000003 (OXY-10 ST),6,Gates6 (PSt7-10),4/10/19 11:14:21,default,67.616,µmol/L,26.128,¡C,1015.000,hPa,Humid,34,0
3105268,7/10/19 8:53:32,0.345,SABD0000000003 (OXY-10 ST),6,Gates6 (PSt7-10),4/10/19 11:14:21,default,67.594,µmol/L,26.124,¡C,1015.000,hPa,Humid,34,0
3105278,7/10/19 8:53:35,0.395,SABD0000000003 (OXY-10 ST),6,Gates6 (PSt7-10),4/10/19 11:14:21,default,67.616,µmol/L,26.128,¡C,1015.000,hPa,Humid,34,0
3105288,7/10/19 8:53:38,0.444,SABD0000000003 (OXY-10 ST),6,Gates6 (PSt7-10),4/10/19 11:14:21,default,67.605,µmol/L,26.130,¡C,1015.000,hPa,Humid,34,0
3105298,7/10/19 8:53:41,0.494,SABD0000000003 (OXY-10 ST),6,Gates6 (PSt7-10),4/10/19 11:14:21,default,67.648,µmol/L,26.116,¡C,1015.000,hPa,Humid,34,0
3105308,7/10/19 8:53:44,0.544,SABD0000000003 (OXY-10 ST),6,Gates6 (PSt7-10),4/10/19 11:14:21,default,67.616,µmol/L,26.121,¡C,1015.000,hPa,Humid,34,0
3105318,7/10/19 8:53:47,0.594,SABD0000000003 (OXY-10 ST),6,Gates6 (PSt7-10),4/10/19 11:14:21,default,67.654,µmol/L,26.124,¡C,1015.000,hPa,Humid,34,0
3105328,7/10/19 8:53:50,0.645,SABD0000000003 (OXY-10 ST),6,Gates6 (PSt7-10),4/10/19 11:14:21,default,67.679,µmol/L,26.122,¡C,1015.000,hPa,Humid,34,0
3105338,7/10/19 8:53:53,0.694,SABD0000000003 (OXY-10 ST),6,Gates6 (PSt7-10),4/10/19 11:14:21,default,67.665,µmol/L,26.118,¡C,1015.000,hPa,Humid,34,0
3105348,7/10/19 8:53:56,0.744,SABD0000000003 (OXY-10 ST),6,Gates6 (PSt7-10),4/10/19 11:14:21,default,67.668,µmol/L,26.120,¡C,1015.000,hPa,Humid,34,0
3105358,7/10/19 8:53:59,0.794,SABD0000000003 (OXY-10 ST),6,Gates6 (PSt7-10),4/10/19 11:14:21,default,67.694,µmol/L,26.107,¡C,1015.000,hPa,Humid,34,0
3105368,7/10/19 8:54:02,0.844,SABD0000000003 (OXY-10 ST),6,Gates6 (PSt7-10),4/10/19 11:14:21,default,67.681,µmol/L,26.110,¡C,1015.000,hPa,Humid,34,0
3105378,7/10/19 8:54:05,0.895,SABD0000000003 (OXY-10 ST),6,Gates6 (PSt7-10),4/10/19 11:14:21,default,67.681,µmol/L,26.124,¡C,1015.000,hPa,Humid,34,0
3105388,7/10/19 8:54:08,0.944,SABD0000000003 (OXY-10 ST),6,Gates6 (PSt7-10),4/10/19 11:14:21,default,67.706,µmol/L,26.105,¡C,1015.000,hPa,Humid,34,0
3105398,7/10/19 8:54:11,0.994,SABD0000000003 (OXY-10 ST),6,Gates6 (PSt7-10),4/10/19 11:14:21,default,67.719,µmol/L,26.134,¡C,1015.000,hPa,Humid,34,0
3105408,7/10/19 8:54:14,1.044,SABD0000000003 (OXY-10 ST),6,Gates6 (PSt7-10),4/10/19 11:14:21,default,67.716,µmol/L,26.118,¡C,1015.000,hPa,Humid,34,0
3105418,7/10/19 8:54:17,1.094,SABD0000000003 (OXY-10 ST),6,Gates6 (PSt7-10),4/10/19 11:14:21,default,67.723,µmol/L,26.111,¡C,1015.000,hPa,Humid,34,0
3105428,7/10/19 8:54:20,1.144,SABD0000000003 (OXY-10 ST),6,Gates6 (PSt7-10),4/10/19 11:14:21,default,67.734,µmol/L,26.120,¡C,1015.000,hPa,Humid,34,0
3105438,7/10/19 8:54:23,1.195,SABD0000000003 (OXY-10 ST),6,Gates6 (PSt7-10),4/10/19 11:14:21,default,67.755,µmol/L,26.110,¡C,1015.000,hPa,Humid,34,0
3105448,7/10/19 8:54:26,1.245,SABD0000000003 (OXY-10 ST),6,Gates6 (PSt7-10),4/10/19 11:14:21,default,67.753,µmol/L,26.107,¡C,1015.000,hPa,Humid,34,0
3105458,7/10/19 8:54:29,1.294,SABD0000000003 (OXY-10 ST),6,Gates6 (PSt7-10),4/10/19 11:14:21,default,67.762,µmol/L,26.121,¡C,1015.000,hPa,Humid,34,0
3105468,7/10/19 8:54:32,1.344,SABD0000000003 (OXY-10 ST),6,Gates6 (PSt7-10),4/10/19 11:14:21,default,67.749,µmol/L,26.123,¡C,1015.000,hPa,Humid,34,0
