Id,Date,Delta T [min],Device,Channel,Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],Error
3238969,19/10/19 10:30:53,0.000,SABD0000000003 (OXY-10 ST),7,Gates7 (PSt7-10),19/10/19 8:02:55,default,126.295,µmol/L,23.687,¡C,1019.000,hPa,Humid,34,0
3238979,19/10/19 10:30:56,0.044,SABD0000000003 (OXY-10 ST),7,Gates7 (PSt7-10),19/10/19 8:02:55,default,126.395,µmol/L,23.678,¡C,1019.000,hPa,Humid,34,0
3238989,19/10/19 10:30:59,0.095,SABD0000000003 (OXY-10 ST),7,Gates7 (PSt7-10),19/10/19 8:02:55,default,126.459,µmol/L,23.667,¡C,1019.000,hPa,Humid,34,0
3238999,19/10/19 10:31:02,0.145,SABD0000000003 (OXY-10 ST),7,Gates7 (PSt7-10),19/10/19 8:02:55,default,126.353,µmol/L,23.666,¡C,1019.000,hPa,Humid,34,0
3239009,19/10/19 10:31:05,0.195,SABD0000000003 (OXY-10 ST),7,Gates7 (PSt7-10),19/10/19 8:02:55,default,126.448,µmol/L,23.648,¡C,1019.000,hPa,Humid,34,0
3239019,19/10/19 10:31:08,0.245,SABD0000000003 (OXY-10 ST),7,Gates7 (PSt7-10),19/10/19 8:02:55,default,126.609,µmol/L,23.631,¡C,1019.000,hPa,Humid,34,0
3239029,19/10/19 10:31:11,0.295,SABD0000000003 (OXY-10 ST),7,Gates7 (PSt7-10),19/10/19 8:02:55,default,126.569,µmol/L,23.619,¡C,1019.000,hPa,Humid,34,0
3239039,19/10/19 10:31:14,0.344,SABD0000000003 (OXY-10 ST),7,Gates7 (PSt7-10),19/10/19 8:02:55,default,126.498,µmol/L,23.646,¡C,1019.000,hPa,Humid,34,0
3239049,19/10/19 10:31:17,0.395,SABD0000000003 (OXY-10 ST),7,Gates7 (PSt7-10),19/10/19 8:02:55,default,126.230,µmol/L,23.692,¡C,1019.000,hPa,Humid,34,0
3239059,19/10/19 10:31:20,0.445,SABD0000000003 (OXY-10 ST),7,Gates7 (PSt7-10),19/10/19 8:02:55,default,125.982,µmol/L,23.747,¡C,1019.000,hPa,Humid,34,0
3239069,19/10/19 10:31:23,0.495,SABD0000000003 (OXY-10 ST),7,Gates7 (PSt7-10),19/10/19 8:02:55,default,125.898,µmol/L,23.774,¡C,1019.000,hPa,Humid,34,0
3239079,19/10/19 10:31:26,0.545,SABD0000000003 (OXY-10 ST),7,Gates7 (PSt7-10),19/10/19 8:02:55,default,125.753,µmol/L,23.812,¡C,1019.000,hPa,Humid,34,0
3239089,19/10/19 10:31:29,0.595,SABD0000000003 (OXY-10 ST),7,Gates7 (PSt7-10),19/10/19 8:02:55,default,125.475,µmol/L,23.856,¡C,1019.000,hPa,Humid,34,0
3239099,19/10/19 10:31:32,0.645,SABD0000000003 (OXY-10 ST),7,Gates7 (PSt7-10),19/10/19 8:02:55,default,125.530,µmol/L,23.890,¡C,1019.000,hPa,Humid,34,0
3239109,19/10/19 10:31:35,0.694,SABD0000000003 (OXY-10 ST),7,Gates7 (PSt7-10),19/10/19 8:02:55,default,125.332,µmol/L,23.909,¡C,1019.000,hPa,Humid,34,0
3239119,19/10/19 10:31:38,0.745,SABD0000000003 (OXY-10 ST),7,Gates7 (PSt7-10),19/10/19 8:02:55,default,125.296,µmol/L,23.932,¡C,1019.000,hPa,Humid,34,0
3239129,19/10/19 10:31:41,0.795,SABD0000000003 (OXY-10 ST),7,Gates7 (PSt7-10),19/10/19 8:02:55,default,124.742,µmol/L,24.028,¡C,1019.000,hPa,Humid,34,0
3239139,19/10/19 10:31:44,0.844,SABD0000000003 (OXY-10 ST),7,Gates7 (PSt7-10),19/10/19 8:02:55,default,124.436,µmol/L,24.112,¡C,1019.000,hPa,Humid,34,0
