Id,Date,Delta T [min],Device,Channel,Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],Error
3238964,19/10/19 10:30:53,0.000,SABD0000000003 (OXY-10 ST),6,Gates6 (PSt7-10),19/10/19 8:02:48,default,49126.123,µmol/L,22.548,¡C,1019.000,hPa,Humid,34,0
3238974,19/10/19 10:30:56,0.044,SABD0000000003 (OXY-10 ST),6,Gates6 (PSt7-10),19/10/19 8:02:48,default,128757.236,µmol/L,22.523,¡C,1019.000,hPa,Humid,34,0
3238984,19/10/19 10:30:59,0.095,SABD0000000003 (OXY-10 ST),6,Gates6 (PSt7-10),19/10/19 8:02:48,default,112563.300,µmol/L,22.525,¡C,1019.000,hPa,Humid,34,0
3238994,19/10/19 10:31:02,0.145,SABD0000000003 (OXY-10 ST),6,Gates6 (PSt7-10),19/10/19 8:02:48,default,181842.265,µmol/L,22.519,¡C,1019.000,hPa,Humid,34,0
3239004,19/10/19 10:31:05,0.195,SABD0000000003 (OXY-10 ST),6,Gates6 (PSt7-10),19/10/19 8:02:48,default,3394973.612,µmol/L,22.486,¡C,1019.000,hPa,Humid,34,0
3239014,19/10/19 10:31:08,0.245,SABD0000000003 (OXY-10 ST),6,Gates6 (PSt7-10),19/10/19 8:02:48,default,4079521.632,µmol/L,22.490,¡C,1019.000,hPa,Humid,34,0
3239024,19/10/19 10:31:11,0.295,SABD0000000003 (OXY-10 ST),6,Gates6 (PSt7-10),19/10/19 8:02:48,default,1831350.701,µmol/L,22.468,¡C,1019.000,hPa,Humid,34,0
3239034,19/10/19 10:31:14,0.344,SABD0000000003 (OXY-10 ST),6,Gates6 (PSt7-10),19/10/19 8:02:48,default,1007435.056,µmol/L,22.436,¡C,1019.000,hPa,Humid,34,0
3239044,19/10/19 10:31:17,0.395,SABD0000000003 (OXY-10 ST),6,Gates6 (PSt7-10),19/10/19 8:02:48,default,2150817.070,µmol/L,22.474,¡C,1019.000,hPa,Humid,34,0
3239054,19/10/19 10:31:20,0.445,SABD0000000003 (OXY-10 ST),6,Gates6 (PSt7-10),19/10/19 8:02:48,default,2960620.626,µmol/L,22.483,¡C,1019.000,hPa,Humid,34,0
3239064,19/10/19 10:31:23,0.494,SABD0000000003 (OXY-10 ST),6,Gates6 (PSt7-10),19/10/19 8:02:48,default,670700.952,µmol/L,22.511,¡C,1019.000,hPa,Humid,34,0
3239074,19/10/19 10:31:26,0.545,SABD0000000003 (OXY-10 ST),6,Gates6 (PSt7-10),19/10/19 8:02:48,default,57893.794,µmol/L,22.542,¡C,1019.000,hPa,Humid,34,0
3239084,19/10/19 10:31:29,0.595,SABD0000000003 (OXY-10 ST),6,Gates6 (PSt7-10),19/10/19 8:02:48,default,26154.837,µmol/L,22.583,¡C,1019.000,hPa,Humid,34,0
3239094,19/10/19 10:31:32,0.645,SABD0000000003 (OXY-10 ST),6,Gates6 (PSt7-10),19/10/19 8:02:48,default,22343.411,µmol/L,22.596,¡C,1019.000,hPa,Humid,34,0
3239104,19/10/19 10:31:35,0.695,SABD0000000003 (OXY-10 ST),6,Gates6 (PSt7-10),19/10/19 8:02:48,default,17392.533,µmol/L,22.620,¡C,1019.000,hPa,Humid,34,0
3239114,19/10/19 10:31:38,0.745,SABD0000000003 (OXY-10 ST),6,Gates6 (PSt7-10),19/10/19 8:02:48,default,16182.228,µmol/L,22.629,¡C,1019.000,hPa,Humid,34,0
3239124,19/10/19 10:31:41,0.795,SABD0000000003 (OXY-10 ST),6,Gates6 (PSt7-10),19/10/19 8:02:48,default,13708.286,µmol/L,22.651,¡C,1019.000,hPa,Humid,34,0
