sample_uid	sample_name	fastq_fwd_file_name	fastq_fwd_sha256_file_hash	fastq_rev_file_name	fastq_rev_sha256_file_hash	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth	A4	A3m	A3	C31	C17d	C21	C21ac	C31.1	C17e	C31a	1379_C	C31.10	1393_C	C17f	C31.9	1373_C	C17	1405_C	1396_C	1394_C	1416_C	1412_C	1377_C	C21k	1417_C	1381_C	1392_C	1415_C	1424_C	1411_C	1408_C	C31b	1404_C	C3	1403_C	1410_C	1414_C	1370_C	1398_C	1397_C	1413_C	1420_C	1401_C	C3.14	C17.2	1395_C	1372_C	1409_C	1419_C	1388_C	1374_C	1426_C	1427_C	1378_C	1371_C	1402_C	1418_C	1441_C	1425_C	1432_C	1375_C	1423_C	C21.16	1431_C	1376_C	1406_C	1384_C	1382_C	1428_C	1422_C	1450_C	1407_C	1387_C	1380_C	1383_C	1429_C	1445_C	1449_C	1446_C	1447_C	1385_C	1448_C	1386_C	1437_C	C42.2	1438_C	1440_C	1439_C	1444_C	1389_C	1391_C	D1	D4	D6	D1ab	1365_D	1366_D	1367_D	1368_D	D17d	D17j	D4d	1369_D	D1r	1430_D	D17e	1399_D	D17l	D5m	D17c	D17k	D17	1433_D	1434_D	1451_D	1435_D	1442_D	D1.6	1443_D	1400_D	1436_D	1421_D	G3l	G3m	G3k	1390_G
212	WSH106	WSH106_S157_L001_R1_001.fastq.gz	3734b74fe0fd6318e420b1d4155612b9525117fa258eadfc6683c9f5d233634d	WSH106_S157_L001_R2_001.fastq.gz	e3d7401f33d509d0eb6cb31b420c7675ddd4a057ddf2bea79bd19b9c12f8abce	1.8918640576725025	1.0370751802265705	0.012505517139914667	1.0370751802265705	0.012505517139914667	0.0	0.0	0.0	0.0	1.0	0.0006620567897601883	0	0	0	0.05568633220538473	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidate	montipora	capitata	999.00000000	999.00000000	12/4/19	NoData	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4101074003236722	0.32006767691628657	0.15756951596292482	0.05656907459173165	0.0194938943651611	0.009563042518758275	0.013829630719435045	0.006326320435486244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006473444166544063	0	0	0	0	0	0	0	0	0	0	0
199	WSH120	WSH120_S135_L001_R1_001.fastq.gz	583c26a38263fb91313089c73106d5b0a3d1dcbfd2d8525cd90eac2c53df2f2f	WSH120_S135_L001_R2_001.fastq.gz	326f35f3bab4da1c9968264e9a1043162cf19fe5c777fd85c1c4ea12e206924b	2.5644036697247707	1.045229357798165	0.021743119266055044	1.0444036697247707	0.02165137614678899	0.0008256880733944954	9.174311926605505e-05	0.0	0.0	1.0	0.0034862385321100917	0	0	0.013853211009174311	0.043761467889908263	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidate	montipora	capitata	999.00000000	999.00000000	7/19/19	NoData	0	0.0003669724770642202	0	0.020275229357798165	0.013211009174311927	0.0027522935779816515	0.0006422018348623853	0	0.0014678899082568807	0.001834862385321101	0	0.00045871559633027525	0	0.0003669724770642202	0.0011926605504587156	0	0	0	0	0	0	0.0008256880733944954	0	0.00045871559633027525	0	0.00045871559633027525	0	0.0010091743119266055	0	0	0	0	0	0.0006422018348623853	0	0	0	0.0022935779816513763	0	0	0	0	0.0003669724770642202	0	0	0	0.0015596330275229357	0.0008256880733944954	0	0	0.0017431192660550458	0	0	0	0.0005504587155963303	0.0005504587155963303	0	0	0	0	0.0005504587155963303	0	0	0	0.0005504587155963303	0	0.0003669724770642202	0	0	0	0	0	0	0.0003669724770642202	0	0	0	0	0	0	0	0	0	0.0006422018348623853	0	0.00045871559633027525	0.0003669724770642202	0.0003669724770642202	0	0	0	0.3951376146788991	0.30577981651376146	0.14926605504587157	0.048532110091743116	0.02110091743119266	0.006422018348623854	0.009908256880733945	0.006330275229357798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
195	WSH118	WSH118_S111_L001_R1_001.fastq.gz	1cb2391190c785b07c87a9137707035776cc4a99ff5af99023778005b27ce4de	WSH118_S111_L001_R2_001.fastq.gz	598eb8c2a3526dd195503947b4c9a32787984fa1c0549aa8052bf55a582f6001	2.048298721504431	1.041263613610228	0.01900832036799026	1.041263613610228	0.01900832036799026	0.0	0.0	0.0	0.0	1.0	0.003179327606033958	0	0	0.033349117229249804	0.04139890414665494	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidate	montipora	capitata	999.00000000	999.00000000	7/19/19	NoData	0	0	0	0.0357843468849354	0.018670094026922816	0.013123182033416763	0.0038557802881688426	0.0065615910167083815	0.0043969424338767505	0.004735168774944193	0.0012176148278427925	0.004532232970303727	0.0011499695596293039	0	0	0	0.0009470337549888385	0.0005411621457079077	0	0.0007440979503483731	0	0	0.0022999391192586077	0.0007440979503483731	0	0	0.001014679023202327	0	0	0	0.0009470337549888385	0.0020970033146181424	0	0.0005411621457079077	0	0	0	0.0045998782385172155	0.0007440979503483731	0	0	0	0.0006764526821348846	0	0	0	0.0032469728742474465	0	0	0	0.0022999391192586077	0	0	0.0010823242914158155	0.0018264222417641886	0.0014205506324832578	0	0	0	0	0.0008793884867753501	0	0	0	0.0008793884867753501	0.0010823242914158155	0.0006764526821348846	0	0	0	0	0.0007440979503483731	0	0	0.0006764526821348846	0.0006088074139213962	0.0010823242914158155	0.0006088074139213962	0.0008793884867753501	0.0007440979503483731	0	0.0006764526821348846	0	0	0	0	0	0	0	0	0	0.35459649597510656	0.281539606304539	0.15274301562605697	0.04038422512345261	0.018805384563349795	0.009808563890955828	0.008523303794899547	0.004261651897449773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
220	WSH096	WSH096_S96_L001_R1_001.fastq.gz	93057a72605e367d400c42300e2362e439053bd59b2be3e18ad404053e3fa1d9	WSH096_S96_L001_R2_001.fastq.gz	c1b897ff88782a477626e37462ad08373ec8f0a9d0799a994ceed52e28788a2d	2.2276704545454544	1.0414204545454546	0.016306818181818183	1.0414204545454546	0.016306818181818183	0.0	0.0	0.0	0.0	1.0	0.0022727272727272726	0	0	0.03431818181818182	0.04198863636363637	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidate	montipora	capitata	999.00000000	999.00000000	12/4/19	NoData	0	0	0	0.0425	0.040170454545454544	0.008920454545454546	0.002159090909090909	0	0	0	0.001875	0	0	0.003352272727272727	0.0016477272727272727	0	0	0	0.0011363636363636363	0.0018181818181818182	0	0	0	0.000625	0.0011931818181818183	0.0009090909090909091	0.0007386363636363636	0.000625	0	0	0	0	0	0	0	0	0	0.0038068181818181816	0.0016477272727272727	0	0	0.0008522727272727272	0.0010227272727272728	0.001590909090909091	0	0	0.001875	0	0	0	0.004829545454545454	0	0	0.0023863636363636366	0.001590909090909091	0.0007386363636363636	0	0	0	0	0.0007954545454545455	0	0	0	0.0010227272727272728	0.000965909090909091	0.0011931818181818183	0.00125	0	0	0	0.0005681818181818182	0.0007386363636363636	0	0	0.0007386363636363636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34096590909090907	0.2908522727272727	0.153125	0.037784090909090906	0.02056818181818182	0.009204545454545455	0.00840909090909091	0.0038068181818181816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210	WSH088	WSH088_S95_L001_R1_001.fastq.gz	aac71fa58ce29625bfc36731a1e30abba6a5d3a96a8b6b0b2253124063eee588	WSH088_S95_L001_R2_001.fastq.gz	f2f20abb890035552313dc0a4ce5191cc3fafcc6a48b3db8c1135ed501bfb81e	2.0716783216783217	1.0467205208584518	0.017723655654690137	1.0467205208584518	0.017723655654690137	0.0	0.0	0.0	0.0	1.0	0.002230528092597058	0	0	0.0425608873884736	0.04177718832891247	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidate	montipora	capitata	999.00000000	999.00000000	12/4/19	NoData	0	0	0	0.05672775500361707	0.01549312756209308	0.004822763443453099	0.0024113817217265494	0.005666747046057391	0.006390161562575355	0.0057873161321437185	0.001989389920424403	0.004159633469978298	0	0	0	0.003617072582589824	0	0	0	0	0	0	0.0021099590065107305	0	0	0.0012659754039064384	0	0	0	0	0	0	0	0	0	0	0	0.008982396913431397	0	0	0	0	0	0.001145406317820111	0	0	0.0037376416686761512	0	0	0.0006028454304316373	0.0030142271521581866	0	0	0.001989389920424403	0.004461056185194116	0	0	0	0	0	0.002471666264769713	0	0	0	0.002230528092597058	0	0.0007234145165179648	0.0010851217747769471	0	0	0	0	0.0006028454304316373	0.001326259946949602	0.0009645526886906198	0	0	0	0	0	0.0007234145165179648	0	0.000663129973474801	0	0	0	0	0	0	0	0	0.3612852664576803	0.2734506872437907	0.12322160598022668	0.05510007234145165	0.0157945502773089	0.009886665059078852	0.0068121533638775015	0.005124186158668918	0	0	0	0.004159633469978298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
219	WSH114	WSH114_S158_L001_R1_001.fastq.gz	6600e0edd0159360c668826bfdf505e8f8c517c5c61152b44eedc253b52c8f2b	WSH114_S158_L001_R2_001.fastq.gz	1e9b46c8561d49db6b3b4bb1357145a8481132103206c3aace4b1f9b38eb4074	1.8737071877761031	1.051400654851619	0.01824229509900733	1.0507769866431058	0.018138350397588484	0.0004157788056753807	5.1972350709422586e-05	0.00020788940283769034	5.1972350709422586e-05	1.0	0.0020788940283769037	0	0	0.047814562652668785	0.038979263032066946	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidate	montipora	capitata	999.00000000	999.00000000	7/19/19	NoData	0	0	0.00020788940283769034	0.04864612026401954	0.05711761342965542	0.014916064653604283	0.0043137051088820745	0	0.006496543838677824	0	0.004001871004625539	0	0.001247336417026142	0.005197235070942259	0.0032222857439842003	0	0	0	0.0018710046255392132	0.0035860921989501584	0	0	0	0	0.0016631152227015228	0	0.0032222857439842003	0.0011953640663167195	0	0	0	0	0	0.0011953640663167195	0	0	0	0.0033782027961124683	0.0019749493269580584	0.002026921677667481	0	0.0022348110805051713	0	0.0010914193648978742	0	0	0.0019229769762486358	0	0	0	0.00420976040746323	0.002754534587599397	0	0.003170313393274778	0.0011953640663167195	0.0034301751468218907	0	0	0	0	0.0007795852606413388	0	0	0	0.0009874746634790292	0	0	0.0010914193648978742	0.0007795852606413388	0	0	0	0.0010914193648978742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31900628865443587	0.2761290993191622	0.13107426848916376	0.04459227690868458	0.01663115222701523	0.006652460890806091	0.010498414843303362	0.005197235070942259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
191	WSH128	WSH128_S136_L001_R1_001.fastq.gz	e70e78ebc262176dc54a2271335ba4aa1dc0d3765c1d5679965513fe4cba8a4f	WSH128_S136_L001_R2_001.fastq.gz	51d773bd2a9d6ebf4536cb8e3fbf96fb3b922e75cba1137d4957a314898335fb	2.060502189193883	1.1319457774609007	0.021160684088810888	1.1244229943053536	0.02088646356066215	0.006105977093445215	0.00010054752698787032	0.001416806062101809	0.0001736730011608669	1.0	0.0004387528450379795	0	0	0.10014533687991885	0.030849809416732935	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidate	montipora	capitata	999.00000000	999.00000000	7/19/19	NoData	0	0	0	0.1479693969890586	0.09009972486540342	0.03196497289787113	0.012394767872322921	0	0.012394767872322921	0.007029186204879297	0.007669034103893017	0.004186433396404055	0.006992623467792799	0.004798859242602901	0.007897551210683631	0	0.004661748978528533	0.003628851655834956	0.002376577910622389	0.003244942916426724	0	0.0029524410197347374	0	0	0.002422281331980512	0.0023674372263507645	0.0023857185948940136	0.003327209074871345	0	0	0	0	0	0	0	0	0.0033546311276862186	0.010694600597800752	0	0	0	0	0	0	0.0038025246569958226	0	0.006663558834014314	0.004588623504355536	0	0	0.008107786948930997	0.004085885869416185	0	0.004972532243763768	0.003967056973885065	0.0029707223882779864	0	0	0	0	0.002815330755660369	0	0	0	0.002148060803831775	0.0025228288589683825	0.00321752086361185	0.0026690798073143755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22692662772735167	0.17622325207265016	0.0913154358735295	0.02671822012595863	0.012184532134075558	0.004031041763786437	0.006371056937322328	0.0048537033482326485	0.0061516805148033385	0	0.009094980850266452	0	0	0	0	0.003409475233315966	0	0	0	0	0.0026690798073143755	0	0	0	0	0	0.002705642544400874	0	0	0	0	0	0	0	0
196	WSH087	WSH087_S83_L001_R1_001.fastq.gz	23c14b605998977394c6debea3c06cc7d41ded5a9bdd12fc7dc159ad7a6e1b03	WSH087_S83_L001_R2_001.fastq.gz	411a1d51741ca0107a71f2ce5602da588344ae377e6a427a136ee8b713ae5b9e	2.323157986413517	1.1017244382511757	0.024560181153109213	1.0982407246124368	0.024168263368751088	0.002917610172443825	0.0002612785229054172	0.0005661034662950706	0.0001306392614527086	1.0	0.002220867444696046	0	0	0.0980665389304999	0.03496777564884166	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidate	montipora	capitata	999.00000000	999.00000000	12/4/19	NoData	0	0	0	0.1670005225570458	0.05025256923880857	0.05587005748127504	0.021337746037275736	0.002395053126632991	0.007707716425709807	0.014588050862219126	0.003309527956801951	0.002699878070022644	0.011713987110259536	0	0.004659466991813273	0	0.008099634210067933	0.0034401672182546596	0.0037014457411600767	0	0	0	0	0.004180456366486675	0	0.0026127852290541717	0.0027869709109911165	0	0	0	0.002438599547117227	0	0.003744992161644313	0	0.004877199094234454	0.002220867444696046	0	0.010581780177669396	0	0.002699878070022644	0	0	0.006052952447308831	0.004659466991813273	0.005007838355687163	0	0.007838355687162516	0.002438599547117227	0	0	0.005051384776171399	0	0	0.004311095627939384	0.004093363525518203	0.005530395401497997	0	0	0	0	0.002917610172443825	0	0	0	0	0.0030047030134122974	0	0	0	0	0	0.002699878070022644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2148580386692214	0.15755094931196656	0.08500261278522905	0.028218080473785056	0.009972130290890089	0.006793241595540847	0.004572374150844801	0.0052255704581083435	0.007402891482320153	0.006749695175056611	0.01110433722348023	0.003178888695349242	0.0038320850026127853	0	0	0.0028305173314753527	0	0	0	0	0.003788538582128549	0	0	0	0	0	0	0	0.002395053126632991	0	0	0	0	0	0
202	WSH092	WSH092_S48_L001_R1_001.fastq.gz	98a7cd26dee7b19d55ef6370b8d5b4d3e867b87216194151dc6743159959e475	WSH092_S48_L001_R2_001.fastq.gz	2b9dc4d3d392b17c91bc5ab7c7015ae47abaf571b8a38de4527bc565625b1e4c	2.321244385293628	1.1094105251483393	0.02134974768480009	1.0897798480563412	0.02085066267398658	0.019630677091998002	0.0004990850108135085	0.0	0.0	1.0	0.0016636167027116952	0	0	0.1288193866799756	0.00022181556036155936	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidate	montipora	capitata	999.00000000	999.00000000	12/4/19	NoData	0	0	0	0.2527588310319969	0.34353684910996507	0.1145677369267454	0.04685853712637941	0	0.0283923917262796	0	0.020684301003715412	0.0051017578883158655	0.020185215992901902	0.029168746187545055	0.007874452392835357	0	0.019408861531636443	0	0.011312593578439528	0.011478955248710697	0	0	0	0.009038984084733545	0.006654466810846781	0.007985360173016137	0.00992624632617978	0	0	0	0.0051017578883158655	0	0	0.007597182942383408	0	0	0	0	0.0071535518216602895	0	0	0.0067653745910275604	0.005600842899129374	0.005046303998225476	0	0	0	0	0	0	0	0.004602672877502357	0	0	0	0	0	0.005767204569400544	0	0.005600842899129374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004990850108135085	0.0008318083513558476	0.0002772694504519492	0	0	0	0	0	0	0	0	0	0	0	0	0.00022181556036155936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
204	WSH107	WSH107_S169_L001_R1_001.fastq.gz	b6a1b495c4190016aa6b007b2b2c683eff97a7e79b7206754c12ba870d2bfb90	WSH107_S169_L001_R2_001.fastq.gz	733336b9766e01b0a3af51b4d28ed52c9f0387c1860669c8815ce835021c0e30	2.181941896929176	1.1058517247500148	0.01946630376900775	1.0863262528844446	0.019170463286196083	0.019525471865570083	0.00029584048281166794	0.0	0.0	1.0	0.001597538607183007	0	0	0.1379208330867996	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidate	montipora	capitata	999.00000000	999.00000000	12/4/19	NoData	0	0	0	0.2592745991361458	0.3407490681024791	0.11058517247500148	0.040944322821134846	0	0.0313590911780368	0	0.020472161410567423	0.005206792497485356	0.025323945328678776	0.031122418791787468	0.006508490621856695	0	0.017572924679013075	0	0.01070942547778238	0.012898645050588723	0	0	0	0.006153482042482694	0.0077510206496657005	0.00692266729779303	0.009940240222472044	0	0	0	0.00627181823560736	0	0	0.007159339684042364	0	0	0	0	0.006626826814981362	0	0	0.005620969173421691	0.0050884563043606884	0.00544346488373469	0	0	0	0	0	0	0	0.005029288207798355	0	0	0	0	0	0.004910952014673688	0.005325128690610023	0	0	0	0	0	0	0	0	0	0.005029288207798355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
201	WSH112	WSH112_S134_L001_R1_001.fastq.gz	075836615105cd2a6f5ae3ba61cdecbbae73fc0449b6fa376c2a95ac9e4192e5	WSH112_S134_L001_R2_001.fastq.gz	6cda5d0e4b9ae31a5d2fdb51ed67911767bde09b7fafd02a4451c703fa3fb204	2.087463366981439	1.0976229241289481	0.021230869423640508	1.0789970693585151	0.020970367958319764	0.018625854770433083	0.00026050146532074245	0.0	0.0	1.0	0.0015630087919244547	0	0	0.12927385216541842	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidate	montipora	capitata	999.00000000	999.00000000	7/19/19	NoData	0	0	0	0.2547704330836861	0.3325952458482579	0.11338326278085314	0.04845327254965809	0	0.028264408987300555	0	0.02149137088896125	0	0.01869098013676327	0.031064799739498536	0.02377075871051775	0	0.014783458156952133	0	0.010354933246499512	0.012178443503744708	0	0	0	0.007033539563660046	0.010420058612829698	0.0081406707912732	0.009964181048518398	0	0	0	0.007684793226961902	0	0	0.010615434711820254	0	0	0	0	0.006707912732009117	0	0	0.0065125366330185605	0.006186909801367633	0.005991533702377076	0	0	0	0	0	0	0	0.005014653207424292	0	0	0	0	0	0.00592640833604689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
222	WSH108	WSH108_S181_L001_R1_001.fastq.gz	9656c93c10ecfecfceef6d6b2aed04688e7f99e93891955f6f0fea68b337e4ce	WSH108_S181_L001_R2_001.fastq.gz	6b474e116e0d629bad1b5af86ef2d0c5d449a1c32d09a33c328ed857d842e06c	2.0619721524766037	1.0893060944989728	0.01951609221638895	1.0606596667427528	0.0190595754393974	0.02864642775622004	0.00045651677699155445	0.0	0.0	1.0	0.0014266149280986076	0	0	0.20098151107053186	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidate	montipora	capitata	999.00000000	999.00000000	12/4/19	NoData	0	0	0	0.4152020086738188	0.17667199269573156	0.09301529331202922	0.037833827893175076	0	0.01603515179182835	0	0.01580689340333257	0	0.013353115727002967	0.01671992695731568	0.026135585482766493	0	0.008902077151335312	0.019344898425017118	0.006562428669253595	0.009358593928326865	0.013181921935631134	0.013980826295366355	0	0.008046108194476147	0.007247203834740926	0	0	0.014608536863729742	0.01894544624514951	0.019801415202008673	0.006048847295138097	0	0	0	0	0.020771513353115726	0.00873088335996348	0	0	0	0.013238986532755079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00045651677699155445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
221	WSH113	WSH113_S146_L001_R1_001.fastq.gz	ffe1720c50df70eee75f28ad4ee902f9656bfe61a436f091ba1f09b2d6260584	WSH113_S146_L001_R2_001.fastq.gz	136bad14438bbc68cc89d5f121000a19dc77868932dc5b5febbac7406f9ae58f	1.9747911060756267	1.0750601897748195	0.022942925931171223	1.0633054808100835	0.0223764339328707	0.011754708964735874	0.000566491998300524	0.0	0.0	1.0	0.004815181985554454	0	0	0.17957796346126612	0.000566491998300524	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidate	montipora	capitata	999.00000000	999.00000000	7/19/19	NoData	0	0	0	0.4084407307746778	0.18467639144597084	0.08978898173063306	0.03682197988953406	0	0.016286644951140065	0	0.015861775952414673	0.004390312986829061	0.011754708964735874	0.015436906953689279	0.028607845914176463	0	0.004815181985554454	0.016286644951140065	0.005240050984279847	0.010196855969409432	0.01274606996176179	0.011471462965585611	0	0.010196855969409432	0.005381673983854978	0	0	0.016428267950715197	0.005240050984279847	0.01572015295283954	0.005381673983854978	0	0	0.006231411981305764	0	0.01713638294859085	0.010904970967285087	0	0	0.005098427984704716	0.010338478968984563	0	0	0	0	0	0	0	0.004390312986829061	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005523296983430109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003540574989378275	0.0021243449936269652	0.001557852995326441	0	0	0.000566491998300524	0	0	0	0	0.00141622999575131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
197	WSH110	WSH110_S110_L001_R1_001.fastq.gz	128af4124a4cc613b92175799fd4b26a294007f3d0f30872c83aad156edbcf68	WSH110_S110_L001_R2_001.fastq.gz	dce5d6da467a1d452c5dd1b9b6d4c210e60fefae5086f4c62df4abcb0b5da5db	2.333760588497548	1.1902585822559073	0.025691038787338385	1.1083370485956308	0.024576460098082925	0.08158716005349978	0.0010588497547926884	0.00033437360677663843	5.572893446277307e-05	1.0	0.001616139099420419	0	0	0.2050824788230049	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidate	montipora	capitata	999.00000000	999.00000000	7/19/19	NoData	0	0	0	0.3676995095853767	0.19337940258582256	0.09340169415960767	0.051103432902362904	0	0.014099420419081587	0	0.016774409273294693	0.00980829246544806	0.022403031654034775	0.02357333927775301	0.017888987962550156	0	0.015882746321890327	0.012929112795363353	0.007411948283548819	0.010477039679001338	0.01889210878288007	0.014656709763709318	0	0.008080695497102096	0.010477039679001338	0.00562862238074008	0	0.010421310744538564	0.017331698617922425	0	0.0070775746767721805	0	0.009696834596522515	0	0.010755684351315202	0	0.008582255907267054	0	0	0.005517164511814534	0	0.006464556397681676	0	0	0	0	0	0	0.004681230494872938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00490414623272403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
198	WSH104	WSH104_S133_L001_R1_001.fastq.gz	905401b1a3471e755e24df8ebb01dd023ecb9a9f70ad8249e778a6956cfe2783	WSH104_S133_L001_R2_001.fastq.gz	43258c11762cf613c26037d4d72b9611bead201a5baf782ea4ac4b65f3ea5f28	2.323356293049468	1.1865372573575454	0.023231058234189104	1.108515967438948	0.022229179711959923	0.0778334376956794	0.000939261114589856	0.0001878522229179712	6.261740763932373e-05	1.0	0.002128991859737007	0	0	0.1923606762680025	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidate	montipora	capitata	999.00000000	999.00000000	12/4/19	NoData	0	0	0	0.38296806512210396	0.17977457733249844	0.09035691922354415	0.0504070131496556	0	0.016906700062617408	0	0.01577958672510958	0.009956167814652474	0.021102066374452097	0.024608641202254228	0.018346900438321854	0	0.011897307451471509	0.013650594865372574	0.006449592986850344	0.00788979336255479	0.02247964934251722	0.014464621164683783	0	0.009142141515341266	0.010331872260488416	0.0048841577958672515	0.005322479649342517	0.012899185973700688	0.007326236693800877	0	0.006950532247964934	0	0.008328115216030057	0	0.011145898559799625	0	0.00839073262366938	0	0	0	0	0.004383218534752661	0	0.005072010018785223	0.00619912335629305	0	0	0.00469630557294928	0.005886036318096431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0010018785222291797	0.00043832185347526613	0.0005635566687539136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
203	WSH115	WSH115_S170_L001_R1_001.fastq.gz	0f4a9c8d4a1026fde588d1843c4fdf051beb3cc0a9362b9a2e2d46270acf779a	WSH115_S170_L001_R2_001.fastq.gz	74129bdc35da52a501b876d0f85de6aa705e487c2101fd74324bd826d81cc8d1	2.0579954093343535	1.092884468247896	0.01897475133894415	1.0697016067329763	0.018668706962509565	0.023182861514919665	0.000306044376434583	0.0	0.0	1.0	0.002448355011476664	0	0	0.22058148431522576	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidate	montipora	capitata	999.00000000	999.00000000	7/19/19	NoData	0	0	0	0.373221117061974	0.18944146901300687	0.09755164498852334	0.02723794950267789	0	0.012700841622035195	0.011629686304514155	0.014613618974751339	0.01369548584544759	0.013006885998469778	0.01928079571537873	0.01713848508033665	0	0.011400153022188218	0.03603672532517215	0.007727620504973221	0.0076511094108645756	0.008186687069625095	0.01767406273909717	0	0.00612088752869166	0.007957153787299158	0.006579954093343535	0	0.01025248661055853	0	0.01690895179801071	0	0	0.005738332058148432	0	0	0.010099464422341239	0.010405508798775822	0	0.004667176740627391	0	0.010788064269319051	0.0045141545524101	0.004667176740627391	0	0	0	0	0.01262433052792655	0.004973221117061974	0	0	0	0	0	0	0	0.0055087987758224944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
