sample_uid	A4	A3m	A3	C31	C17d	C21	C21ac	C31.1	C17e	C31a	1379_C	C31.10	1393_C	C17f	C31.9	1373_C	C17	1405_C	1396_C	1394_C	1416_C	1412_C	1377_C	C21k	1417_C	1381_C	1392_C	1415_C	1424_C	1411_C	1408_C	C31b	1404_C	C3	1403_C	1410_C	1414_C	1370_C	1398_C	1397_C	1413_C	1420_C	1401_C	C3.14	C17.2	1395_C	1372_C	1409_C	1419_C	1388_C	1374_C	1426_C	1427_C	1378_C	1371_C	1402_C	1418_C	1441_C	1425_C	1432_C	1375_C	1423_C	C21.16	1431_C	1376_C	1406_C	1384_C	1382_C	1428_C	1422_C	1450_C	1407_C	1387_C	1380_C	1383_C	1429_C	1445_C	1449_C	1446_C	1447_C	1385_C	1448_C	1386_C	1437_C	C42.2	1438_C	1440_C	1439_C	1444_C	1389_C	1391_C	D1	D4	D6	D1ab	1365_D	1366_D	1367_D	1368_D	D17d	D17j	D4d	1369_D	D1r	1430_D	D17e	1399_D	D17l	D5m	D17c	D17k	D17	1433_D	1434_D	1451_D	1435_D	1442_D	D1.6	1443_D	1400_D	1436_D	1421_D	G3l	G3m	G3k	1390_G
204	0	0	0	0.2592745991361458	0.3407490681024791	0.11058517247500148	0.040944322821134846	0	0.0313590911780368	0	0.020472161410567423	0.005206792497485356	0.025323945328678776	0.031122418791787468	0.006508490621856695	0	0.017572924679013075	0	0.01070942547778238	0.012898645050588723	0	0	0	0.006153482042482694	0.0077510206496657005	0.00692266729779303	0.009940240222472044	0	0	0	0.00627181823560736	0	0	0.007159339684042364	0	0	0	0	0.006626826814981362	0	0	0.005620969173421691	0.0050884563043606884	0.00544346488373469	0	0	0	0	0	0	0	0.005029288207798355	0	0	0	0	0	0.004910952014673688	0.005325128690610023	0	0	0	0	0	0	0	0	0	0.005029288207798355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
201	0	0	0	0.2547704330836861	0.3325952458482579	0.11338326278085314	0.04845327254965809	0	0.028264408987300555	0	0.02149137088896125	0	0.01869098013676327	0.031064799739498536	0.02377075871051775	0	0.014783458156952133	0	0.010354933246499512	0.012178443503744708	0	0	0	0.007033539563660046	0.010420058612829698	0.0081406707912732	0.009964181048518398	0	0	0	0.007684793226961902	0	0	0.010615434711820254	0	0	0	0	0.006707912732009117	0	0	0.0065125366330185605	0.006186909801367633	0.005991533702377076	0	0	0	0	0	0	0	0.005014653207424292	0	0	0	0	0	0.00592640833604689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
222	0	0	0	0.4152020086738188	0.17667199269573156	0.09301529331202922	0.037833827893175076	0	0.01603515179182835	0	0.01580689340333257	0	0.013353115727002967	0.01671992695731568	0.026135585482766493	0	0.008902077151335312	0.019344898425017118	0.006562428669253595	0.009358593928326865	0.013181921935631134	0.013980826295366355	0	0.008046108194476147	0.007247203834740926	0	0	0.014608536863729742	0.01894544624514951	0.019801415202008673	0.006048847295138097	0	0	0	0	0.020771513353115726	0.00873088335996348	0	0	0	0.013238986532755079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00045651677699155445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
221	0	0	0	0.4084407307746778	0.18467639144597084	0.08978898173063306	0.03682197988953406	0	0.016286644951140065	0	0.015861775952414673	0.004390312986829061	0.011754708964735874	0.015436906953689279	0.028607845914176463	0	0.004815181985554454	0.016286644951140065	0.005240050984279847	0.010196855969409432	0.01274606996176179	0.011471462965585611	0	0.010196855969409432	0.005381673983854978	0	0	0.016428267950715197	0.005240050984279847	0.01572015295283954	0.005381673983854978	0	0	0.006231411981305764	0	0.01713638294859085	0.010904970967285087	0	0	0.005098427984704716	0.010338478968984563	0	0	0	0	0	0	0	0.004390312986829061	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005523296983430109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003540574989378275	0.0021243449936269652	0.001557852995326441	0	0	0.000566491998300524	0	0	0	0	0.00141622999575131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
197	0	0	0	0.3676995095853767	0.19337940258582256	0.09340169415960767	0.051103432902362904	0	0.014099420419081587	0	0.016774409273294693	0.00980829246544806	0.022403031654034775	0.02357333927775301	0.017888987962550156	0	0.015882746321890327	0.012929112795363353	0.007411948283548819	0.010477039679001338	0.01889210878288007	0.014656709763709318	0	0.008080695497102096	0.010477039679001338	0.00562862238074008	0	0.010421310744538564	0.017331698617922425	0	0.0070775746767721805	0	0.009696834596522515	0	0.010755684351315202	0	0.008582255907267054	0	0	0.005517164511814534	0	0.006464556397681676	0	0	0	0	0	0	0.004681230494872938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00490414623272403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
198	0	0	0	0.38296806512210396	0.17977457733249844	0.09035691922354415	0.0504070131496556	0	0.016906700062617408	0	0.01577958672510958	0.009956167814652474	0.021102066374452097	0.024608641202254228	0.018346900438321854	0	0.011897307451471509	0.013650594865372574	0.006449592986850344	0.00788979336255479	0.02247964934251722	0.014464621164683783	0	0.009142141515341266	0.010331872260488416	0.0048841577958672515	0.005322479649342517	0.012899185973700688	0.007326236693800877	0	0.006950532247964934	0	0.008328115216030057	0	0.011145898559799625	0	0.00839073262366938	0	0	0	0	0.004383218534752661	0	0.005072010018785223	0.00619912335629305	0	0	0.00469630557294928	0.005886036318096431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0010018785222291797	0.00043832185347526613	0.0005635566687539136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
203	0	0	0	0.373221117061974	0.18944146901300687	0.09755164498852334	0.02723794950267789	0	0.012700841622035195	0.011629686304514155	0.014613618974751339	0.01369548584544759	0.013006885998469778	0.01928079571537873	0.01713848508033665	0	0.011400153022188218	0.03603672532517215	0.007727620504973221	0.0076511094108645756	0.008186687069625095	0.01767406273909717	0	0.00612088752869166	0.007957153787299158	0.006579954093343535	0	0.01025248661055853	0	0.01690895179801071	0	0	0.005738332058148432	0	0	0.010099464422341239	0.010405508798775822	0	0.004667176740627391	0	0.010788064269319051	0.0045141545524101	0.004667176740627391	0	0	0	0	0.01262433052792655	0.004973221117061974	0	0	0	0	0	0	0	0.0055087987758224944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
213	0	0	0	0.35887749595250945	0.212425796006476	0.0735968699406368	0.03528062601187264	0	0.023947652455477603	0	0.01693200215866163	0.020642201834862386	0.021114409066378844	0.025364274150026983	0.03055855369670804	0	0.014840798704803022	0.028804641122504047	0.00667835941716136	0.010321100917431193	0.010523475445223961	0.022126281705342688	0	0.00667835941716136	0.011535348084187803	0	0.005801403130059364	0	0.016594711279007017	0	0	0	0.008769562871019968	0	0.009713977334052886	0.006138694009713977	0	0	0	0	0	0.004722072315164598	0	0	0	0	0	0	0.0064759848893685915	0	0	0	0	0	0	0	0.005733944954128441	0	0.005531570426335672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002698327037236913	0	0	0
216	0	0	0	0.3543205910697077	0.20755701895277867	0.07918406681657565	0.03433183424349502	0	0.026019916479280435	0	0.017587536138772886	0.017707998715065853	0.014816896884034694	0.024895599100546097	0.029312560231288146	0	0.0112431737873434	0.025216832637327338	0.007388371345968519	0.009637006103437198	0.00955669771924189	0.02288788949566335	0	0.006384516543527144	0.012528107934468359	0.005742049469964664	0.005661741085769354	0	0.015097976228718278	0	0.0052601991647928045	0	0	0	0.007348217153870864	0.00987793125602313	0	0	0	0	0	0.0054208159331834245	0	0	0.006063283006745904	0	0	0	0.005701895277867009	0	0	0.007227754577577899	0	0	0	0	0.005661741085769354	0	0.005380661741085769	0	0	0	0.004979119820109219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
186	0	0	0	0.3065966477231854	0.08909430976188763	0.11297748363427092	0.04409754693906913	0	0.01305661463204086	0	0.008776347025393856	0.008740378390043881	0.01715703906193799	0.008380692036544133	0.00820084885979426	0	0.010215092439392849	0.008344723401194158	0.005754981655995971	0.004855765772246601	0.018559815840587007	0	0	0.0077692252355945615	0.005323358031796273	0.0034889576289475577	0	0.01089849651104237	0.004424142148046903	0.015826199553988923	0.005395295302496223	0	0.010358966980792748	0	0.009675562909143226	0	0.008416660671894107	0	0	0	0.009423782461693403	0	0.0049996403136465	0.005719013020645996	0	0	0	0.004136393065247105	0	0	0	0	0	0	0	0	0	0	0	0.004388173512696928	0	0.0035608948996475073	0	0.0058988561973958705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05992374649305805	0.05010430904251493	0.027516006042730738	0.00910006474354363	0.002050212214948565	0.002158118120998489	0.0012229336018991439	0.001186964966549169	0.00910006474354363	0.009172002014243579	0.003812675347097331	0	0.005647075749946047	0.004532048054096827	0.005143514855046399	0.0015466513200489173	0.004424142148046903	0.004639953960146752	0.0033450830875476584	0.0030933026400978346	0	0.002553773109848212	0.0023019926623983884	0	0.0014747140493489676	0	0	0	0	0.0014387454139989928	0	0	0	0	0
185	0	0	0	0.20329982163126317	0.06494243554402465	0.07580671315064051	0.027930922652829576	0	0.007418517917950381	0	0.005391600454029512	0.004094373277120156	0.013418193611156154	0.006364520836711529	0.00587806064537052	0	0.008431976649910815	0.006080752391762608	0.004256526674233825	0	0.01394519215177558	0	0	0.003972758229284903	0.003283606291551808	0.0032430679422733905	0	0.011026431003729529	0	0.01053997081238852	0.00340522133938706	0	0.007418517917950381	0.0049862169612453384	0.007175287822279877	0	0.005594292200421598	0.009242743635479164	0	0	0.004702448516296417	0	0.00340522133938706	0.0037700664828928167	0	0	0.0037295281336143992	0.0034457596886654776	0	0	0	0	0	0	0	0.0027160694016539646	0	0	0	0.003161991243716556	0	0.002756607750932382	0	0.003283606291551808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16259931895573213	0.14018161180476732	0.0706583427922815	0.018039565428895735	0.008877898491973407	0.0037295281336143992	0.004134911626398573	0.0035673747365007297	0.008188746554240312	0.005796983946813686	0	0	0	0.007053672774444624	0.0049051402626885034	0.0023917626074266255	0.004094373277120156	0	0.0028782227987676342	0.002432300956705043	0.0021485325117561213	0	0	0	0	0	0	0	0	0	0	0.0002026917463920869	0	0	0
217	0	0	0	0.5719257540603249	0.09169373549883991	0.03354988399071926	0.019164733178654293	0.07452436194895591	0.03489559164733179	0.05331786542923434	0.008584686774941995	0.02157772621809745	0	0	0	0.03438515081206497	0	0	0.0053364269141531325	0	0	0	0	0	0	0	0	0	0	0	0	0.022552204176334106	0	0	0	0	0	0	0	0.00468677494199536	0	0	0	0	0	0	0	0	0	0	0	0	0.023433874709976796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003712296983758701	0	0	0
190	0.00027316806665300826	0	0	0.3934986000136584	0.20747114662295976	0.05565799358055044	0.020282728948985862	0.06788226456327255	0.036194768831523595	0.045141023014409615	0.017619340299119032	0.02943385918186164	0.009356006282865533	0	0	0.01959980878235334	0.006419449566345694	0	0.011404766782763094	0.010448678549477565	0	0	0.020760773065628627	0	0	0.00990234241617155	0.008126749982926996	0	0	0	0	0	0	0	0	0	0	0	0.006419449566345694	0.010995014682783582	0	0	0	0	0.0045072730997746365	0.008604794099569761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
189	0	0	0	0.3908147177460636	0.2125350641905035	0.04957103953807408	0.016073220172403202	0.05970638219455763	0.03792051434304552	0.04273224267491144	0.01838694485964086	0.03136837363582383	0.010073916337353345	0	0	0	0.0065316652675116195	0	0.01038104793300436	0.009316325068080836	0	0	0.0196973730010852	0	0	0.007739716210405618	0.010094391777063413	0	0	0	0	0.02178586785151211	0	0.01150719711705809	0	0	0	0	0.0069411740617129755	0.010217244415323819	0	0	0	0	0.00579454943794918	0.010585802330105039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00012285263826040664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00010237719855033886	0	0	0
193	0	0	0	0.4714243930973969	0.15121380520620065	0.0572097104416496	0.019596373208540508	0.0663351857268207	0.025680023398654578	0.047323778882714246	0.015443112021058789	0.028253875402164376	0.008131032465633226	0	0	0.030301257677683532	0	0	0.014331675928634104	0	0	0	0	0	0	0.006025153553670664	0.006376133372331091	0	0	0	0	0.017958467388125184	0	0.012225797016671541	0	0	0	0	0.005498683825680023	0	0	0	0	0	0	0.008014039192746417	0	0	0	0.008306522374963439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000350979818660427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
194	0	0	0	0.4690337720640751	0.16069788797061524	0.057545148454239366	0.02081420263238445	0.059279665340271404	0.02270176512600755	0.042291602897663504	0.013621059075604531	0.0315273951637588	0.009947964493419038	0	0	0.027089072543617997	0.0069380675441281505	0	0.01867156412610958	0	0	0	0.01816141210080604	0	0	0.006121824303642486	0.007040097949188858	0	0	0	0	0	0.0064789307213549635	0	0	0	0	0	0.005050505050505051	0	0	0	0	0	0.008111417202326294	0	0	0	0	0.008876645240281604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
209	0	0	0	0.4290218559656037	0.1259763525618058	0.08505911859548548	0.06162665711214618	0.07860981726979577	0.015406664278036546	0.02594052310999642	0.010247223217484773	0.015764958796130418	0.014905051952705124	0	0	0.017126477964887137	0.008312432819777858	0	0.009243998566821928	0.005661053385883196	0	0	0	0.010533858831959871	0	0.007165890361877463	0.0053027588677893225	0	0	0	0.009602293084915801	0	0.007595843783590111	0.007452525976352562	0.008097456108921533	0	0	0	0	0.0053027588677893225	0	0	0.005016123253314225	0.005947689000358295	0	0.0053027588677893225	0	0	0	0.008312432819777858	0	0	0	0	0	0	0	0	0	0	0	0.004586169831601577	0	0	0	0	0	0	0	0.0051594410605517735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00035829451809387314	0.0007165890361877463	0.00035829451809387314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00028663561447509855	0	0	0	0
218	0	0	0	0.4563536473700275	0.07193000305219249	0.02502797843117306	0.01673618882897548	0.056312951470139386	0.023857971309390578	0.03708413877301862	0.006562213856953912	0.016227490080374402	0	0	0	0.027062773425577374	0	0	0	0	0	0	0.016227490080374402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0037643707396479804	0	0	0	0	0	0	0.004069589988808627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06974259843320785	0.05890731508800488	0.029606267168582764	0.007172652355275206	0.0034082816156272254	0.001271746871502696	0.001271746871502696	0.0014752263709431274	0.01393834571166955	0.010835283345202971	0.003662630989927765	0	0.005290466985451216	0.004832638111710245	0.004578288737409706	0	0.003815240614508088	0.005290466985451216	0.0033574117407671176	0.002543493743005392	0	0.0027978431173059314	0.0021874046189846374	0	0.0016787058703835588	0	0	0.0011191372469223726	0	0	0	0	0	0	0
205	0	0	0	0.34621750559828646	0.08027455943919774	0.037143413494304355	0.018450004868075163	0.05666439489825723	0.010661084607146334	0.030960958037192093	0.007399474247882387	0.01051504235225392	0.009054619803329764	0	0	0.028721643462175057	0.0051114789212345435	0	0.003845779378833609	0.00404050238535683	0	0	0.020738000194723008	0	0	0.0036997371239411935	0.003310291110894752	0	0	0	0	0	0.0041865446402492455	0	0	0	0	0	0	0.0035536948690487783	0	0	0	0	0	0	0	0	0	0.00404050238535683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09414857365397722	0.08640833414467919	0.04391003797098627	0.00949274656800701	0.006425859215266284	0.0014604225489241553	0.002190633823386233	0	0.010369000097361504	0.009200662058222179	0.004624671404926492	0	0.00525752117612696	0.005160159672865349	0.00545224418265018	0.002482718333171064	0.004527309901664882	0.004916755914711323	0.003845779378833609	0.0031155681043715314	0	0.002482718333171064	0.0025800798364326743	0	0.0018498685619705967	0	0	0.0015091033005549606	0	0	0	0	0	0	0
206	0	0	0	0.2490912428859923	0.049568569854966035	0.0342573893886543	0.011933174224343675	0.042408665320359834	0.007784101340187259	0.028566183220121166	0.0049568569854966035	0.008591885441527447	0.004038920506700936	0	0	0.026106113456948778	0	0	0	0	0	0	0.015054158252248944	0	0	0.0028272443546906553	0.0026803745180833485	0	0	0	0.003010831650449789	0.0092160822471085	0	0	0	0	0	0.006352120433266018	0	0.0025702221406278683	0	0	0.0031577014870570958	0	0	0	0.0038920506700936297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18145768312832752	0.1442628970075271	0.07618872774004039	0.021039104093996695	0.00987699651184138	0.004369377639067377	0.005764641086836791	0.0024600697631723886	0.007857536258490913	0.009473104461171286	0.011308977418762621	0	0.0023131999265650818	0	0	0.004589682393978336	0	0	0	0	0	0	0	0	0	0.002974114191297962	0	0	0	0	0	0	0	0	0
215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
