Id,Date,Delta T [min],Device,Channel,Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],Error
2929869,18/9/19 14:44:15,0.000,SABD0000000003 (OXY-10 ST),4,Gates4 (PSt7-10),17/9/19 12:30:14,default,226.902,µmol/L,23.655,¡C,1015.000,hPa,Humid,34,0
2929879,18/9/19 14:44:18,0.000,SABD0000000003 (OXY-10 ST),4,Gates4 (PSt7-10),17/9/19 12:30:14,default,226.687,µmol/L,23.669,¡C,1015.000,hPa,Humid,34,0
2929888,18/9/19 14:44:21,0.097,SABD0000000003 (OXY-10 ST),4,Gates4 (PSt7-10),17/9/19 12:30:14,default,226.791,µmol/L,23.641,¡C,1015.000,hPa,Humid,34,0
2929898,18/9/19 14:44:24,0.147,SABD0000000003 (OXY-10 ST),4,Gates4 (PSt7-10),17/9/19 12:30:14,default,226.621,µmol/L,23.673,¡C,1015.000,hPa,Humid,34,0
2929908,18/9/19 14:44:27,0.197,SABD0000000003 (OXY-10 ST),4,Gates4 (PSt7-10),17/9/19 12:30:14,default,226.352,µmol/L,23.666,¡C,1015.000,hPa,Humid,34,0
2929919,18/9/19 14:44:30,0.247,SABD0000000003 (OXY-10 ST),4,Gates4 (PSt7-10),17/9/19 12:30:14,default,226.486,µmol/L,23.665,¡C,1015.000,hPa,Humid,34,0
2929929,18/9/19 14:44:33,0.297,SABD0000000003 (OXY-10 ST),4,Gates4 (PSt7-10),17/9/19 12:30:14,default,226.691,µmol/L,23.663,¡C,1015.000,hPa,Humid,34,0
2929938,18/9/19 14:44:36,0.347,SABD0000000003 (OXY-10 ST),4,Gates4 (PSt7-10),17/9/19 12:30:14,default,226.664,µmol/L,23.664,¡C,1015.000,hPa,Humid,34,0
2929948,18/9/19 14:44:39,0.397,SABD0000000003 (OXY-10 ST),4,Gates4 (PSt7-10),17/9/19 12:30:14,default,226.893,µmol/L,23.639,¡C,1015.000,hPa,Humid,34,0
2929959,18/9/19 14:44:42,0.447,SABD0000000003 (OXY-10 ST),4,Gates4 (PSt7-10),17/9/19 12:30:14,default,226.484,µmol/L,23.671,¡C,1015.000,hPa,Humid,34,0
