Id,Date,Delta T [min],Device,Channel,Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],Error
2929870,18/9/19 14:44:15,0.000,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),17/9/19 12:40:16,default,331.858,µmol/L,23.863,¡C,1014.000,hPa,Humid,0,0
2929880,18/9/19 14:44:18,0.000,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),17/9/19 12:40:16,default,332.052,µmol/L,23.843,¡C,1014.000,hPa,Humid,0,0
2929891,18/9/19 14:44:21,0.097,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),17/9/19 12:40:16,default,332.076,µmol/L,23.841,¡C,1014.000,hPa,Humid,0,0
2929901,18/9/19 14:44:24,0.147,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),17/9/19 12:40:16,default,332.117,µmol/L,23.835,¡C,1014.000,hPa,Humid,0,0
2929911,18/9/19 14:44:27,0.197,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),17/9/19 12:40:16,default,332.198,µmol/L,23.831,¡C,1014.000,hPa,Humid,0,0
2929920,18/9/19 14:44:30,0.247,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),17/9/19 12:40:16,default,332.385,µmol/L,23.823,¡C,1014.000,hPa,Humid,0,0
2929930,18/9/19 14:44:33,0.297,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),17/9/19 12:40:16,default,332.254,µmol/L,23.834,¡C,1014.000,hPa,Humid,0,0
2929941,18/9/19 14:44:36,0.347,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),17/9/19 12:40:16,default,332.406,µmol/L,23.810,¡C,1014.000,hPa,Humid,0,0
2929950,18/9/19 14:44:39,0.396,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),17/9/19 12:40:16,default,332.445,µmol/L,23.827,¡C,1014.000,hPa,Humid,0,0
2929960,18/9/19 14:44:42,0.447,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),17/9/19 12:40:16,default,332.252,µmol/L,23.829,¡C,1014.000,hPa,Humid,0,0
