Id,Date,Delta T [min],Device,Channel,Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],Error
3361747,1/11/19 13:15:02,0.000,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),1/11/19 9:32:37,default,147.310,µmol/L,27.529,¡C,1011.000,hPa,Humid,0,0
3361757,1/11/19 13:15:05,0.000,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),1/11/19 9:32:37,default,147.661,µmol/L,27.519,¡C,1011.000,hPa,Humid,0,0
3361767,1/11/19 13:15:08,0.096,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),1/11/19 9:32:37,default,147.784,µmol/L,27.542,¡C,1011.000,hPa,Humid,0,0
3361777,1/11/19 13:15:11,0.145,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),1/11/19 9:32:37,default,148.531,µmol/L,27.529,¡C,1011.000,hPa,Humid,0,0
3361787,1/11/19 13:15:14,0.195,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),1/11/19 9:32:37,default,149.002,µmol/L,27.518,¡C,1011.000,hPa,Humid,0,0
3361797,1/11/19 13:15:17,0.245,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),1/11/19 9:32:37,default,149.362,µmol/L,27.533,¡C,1011.000,hPa,Humid,0,0
3361807,1/11/19 13:15:20,0.295,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),1/11/19 9:32:37,default,149.737,µmol/L,27.524,¡C,1011.000,hPa,Humid,0,0
3361817,1/11/19 13:15:23,0.345,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),1/11/19 9:32:37,default,150.151,µmol/L,27.514,¡C,1011.000,hPa,Humid,0,0
3361827,1/11/19 13:15:26,0.395,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),1/11/19 9:32:37,default,150.479,µmol/L,27.511,¡C,1011.000,hPa,Humid,0,0
3361837,1/11/19 13:15:29,0.445,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),1/11/19 9:32:37,default,150.649,µmol/L,27.510,¡C,1011.000,hPa,Humid,0,0
3361847,1/11/19 13:15:32,0.495,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),1/11/19 9:32:37,default,150.907,µmol/L,27.524,¡C,1011.000,hPa,Humid,0,0
3361857,1/11/19 13:15:35,0.545,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),1/11/19 9:32:37,default,151.515,µmol/L,27.498,¡C,1011.000,hPa,Humid,0,0
3361867,1/11/19 13:15:38,0.595,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),1/11/19 9:32:37,default,151.731,µmol/L,27.514,¡C,1011.000,hPa,Humid,0,0
3361877,1/11/19 13:15:41,0.645,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),1/11/19 9:32:37,default,151.976,µmol/L,27.517,¡C,1011.000,hPa,Humid,0,0
3361887,1/11/19 13:15:44,0.695,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),1/11/19 9:32:37,default,152.254,µmol/L,27.502,¡C,1011.000,hPa,Humid,0,0
3361897,1/11/19 13:15:47,0.745,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),1/11/19 9:32:37,default,152.395,µmol/L,27.511,¡C,1011.000,hPa,Humid,0,0
3361907,1/11/19 13:15:50,0.795,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),1/11/19 9:32:37,default,152.814,µmol/L,27.498,¡C,1011.000,hPa,Humid,0,0
3361917,1/11/19 13:15:53,0.845,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),1/11/19 9:32:37,default,153.098,µmol/L,27.493,¡C,1011.000,hPa,Humid,0,0
