,RunTime,rad,value,ID,coefficients..Intercept.,coefficients.x1,R.squared,std.error..Intercept.,std.error.x1,Date
219,82.10078354,609,126.9636616,238,66.6329612,0.734851111,0.99525153,0.408340982,0.005127394,10/2/19
220,87.65136314,726,131.2801684,238,63.33653563,0.774185255,0.995778862,0.433755228,0.005091728,10/2/19
221,121.404953,0,74.33078671,239,90.05361053,-0.129674641,0.989449126,0.160883724,0.001352663,10/2/19
222,24.5046413,112,56.13721119,239,56.0939532,0.002172964,0.684225816,0.048770067,0.002209089,10/2/19
223,35.80431287,180,56.91157157,239,53.75561666,0.088327317,0.962987827,0.058355881,0.001749218,10/2/19
224,46.10490091,272,58.38370509,239,51.22909929,0.15530615,0.994131273,0.052619342,0.001205385,10/2/19
225,55.30435758,351,60.12212305,239,49.14741321,0.198411558,0.995799887,0.068792131,0.001301662,10/2/19
226,63.65485135,430,62.00544031,239,46.8597128,0.237882533,0.996854704,0.08260233,0.001349784,10/2/19
227,78.60456548,482,65.8563353,239,44.45478784,0.272298003,0.998523232,0.080545385,0.001057812,10/2/19
228,85.65429954,541,67.72139491,239,44.52003467,0.270529394,0.998024664,0.10114269,0.00121577,10/2/19
229,99.90491385,609,72.16192235,239,39.78338214,0.324124984,0.997953547,0.144472173,0.001482672,10/2/19
230,108.1046211,726,74.76856164,239,41.46083244,0.307934089,0.997013207,0.179855314,0.001702538,10/2/19
231,122.5544569,0,94.77186448,240,129.8649728,-0.286254712,0.99064491,0.337447121,0.002809989,10/2/19
232,24.90471516,112,56.87504184,240,54.56673103,0.091860872,0.977476742,0.031659343,0.001408575,10/2/19
233,35.50428546,180,59.0279983,240,49.96418563,0.254268614,0.997061623,0.046099273,0.001394352,10/2/19
234,47.10457075,272,63.02948633,240,45.41358336,0.373930288,0.998413791,0.067228498,0.001505576,10/2/19
235,53.55452747,351,65.67454281,240,43.01138042,0.422880814,0.998843264,0.074283994,0.001453695,10/2/19
236,65.80478606,430,71.51376294,240,37.19940605,0.521186506,0.998849301,0.113196053,0.001786945,10/2/19
237,79.15480224,482,78.49666529,240,36.23386486,0.534238126,0.998775195,0.144936811,0.001889824,10/2/19
238,86.15457264,541,82.24751967,240,35.15234442,0.546650674,0.99819679,0.196425176,0.002346994,10/2/19
239,96.05426964,609,88.10811313,240,26.39881517,0.64212559,0.998300495,0.250478592,0.002676316,10/2/19
240,106.4544918,726,94.53517264,240,28.27166195,0.622797989,0.998177902,0.279515751,0.002687918,10/2/19
241,25.05488836,112,52.75795411,243,54.51504836,-0.07323657,0.383917672,0.212041025,0.009371633,10/2/19
242,35.50428546,180,51.66349086,243,55.65448989,-0.110229374,0.868546013,0.143217583,0.004331864,10/2/19
243,48.10477419,272,51.78213027,243,48.08400971,0.076724486,0.961353187,0.070941616,0.001553947,10/2/19
244,57.25449547,351,53.13983821,243,42.42404027,0.18752878,0.991743346,0.094717083,0.001728452,10/2/19
245,66.25500121,430,55.05333283,243,41.16144545,0.209291617,0.995624109,0.089416582,0.001401601,10/2/19
246,79.25478943,482,58.76492822,243,34.21702138,0.309493193,0.997344677,0.123878879,0.001613148,10/2/19
247,84.30443472,541,60.32338257,243,34.38759414,0.307743753,0.997484568,0.127763976,0.001561095,10/2/19
248,97.80474023,609,64.94553116,243,31.78374049,0.339338003,0.997813304,0.152991364,0.001604682,10/2/19
249,107.3047656,726,68.60848105,243,25.85098978,0.398351049,0.997629484,0.205643548,0.001961507,10/2/19
250,119.0547223,0,89.81648751,244,128.5971881,-0.32533594,0.996057545,0.241055298,0.00206757,10/2/19
251,25.15469815,112,55.35486067,244,53.17289623,0.08685058,0.984104977,0.025338764,0.001114986,10/2/19
