Id,Date,Delta T [min],Device,Channel,Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],Error
3127648,7/10/19 11:07:05,0.000,SABD0000000003 (OXY-10 ST),6,Gates6 (PSt7-10),4/10/19 11:14:21,default,95.294,µmol/L,26.857,¡C,1015.000,hPa,Humid,34,0
3127658,7/10/19 11:07:09,0.051,SABD0000000003 (OXY-10 ST),6,Gates6 (PSt7-10),4/10/19 11:14:21,default,95.319,µmol/L,26.873,¡C,1015.000,hPa,Humid,34,0
3127668,7/10/19 11:07:12,0.101,SABD0000000003 (OXY-10 ST),6,Gates6 (PSt7-10),4/10/19 11:14:21,default,95.441,µmol/L,26.863,¡C,1015.000,hPa,Humid,34,0
3127678,7/10/19 11:07:15,0.152,SABD0000000003 (OXY-10 ST),6,Gates6 (PSt7-10),4/10/19 11:14:21,default,95.631,µmol/L,26.848,¡C,1015.000,hPa,Humid,34,0
3127688,7/10/19 11:07:18,0.201,SABD0000000003 (OXY-10 ST),6,Gates6 (PSt7-10),4/10/19 11:14:21,default,95.708,µmol/L,26.843,¡C,1015.000,hPa,Humid,34,0
3127698,7/10/19 11:07:21,0.251,SABD0000000003 (OXY-10 ST),6,Gates6 (PSt7-10),4/10/19 11:14:21,default,95.830,µmol/L,26.844,¡C,1015.000,hPa,Humid,34,0
3127708,7/10/19 11:07:24,0.301,SABD0000000003 (OXY-10 ST),6,Gates6 (PSt7-10),4/10/19 11:14:21,default,95.885,µmol/L,26.842,¡C,1015.000,hPa,Humid,34,0
3127718,7/10/19 11:07:27,0.351,SABD0000000003 (OXY-10 ST),6,Gates6 (PSt7-10),4/10/19 11:14:21,default,95.939,µmol/L,26.853,¡C,1015.000,hPa,Humid,34,0
3127728,7/10/19 11:07:30,0.401,SABD0000000003 (OXY-10 ST),6,Gates6 (PSt7-10),4/10/19 11:14:21,default,96.012,µmol/L,26.846,¡C,1015.000,hPa,Humid,34,0
3127738,7/10/19 11:07:33,0.451,SABD0000000003 (OXY-10 ST),6,Gates6 (PSt7-10),4/10/19 11:14:21,default,96.111,µmol/L,26.836,¡C,1015.000,hPa,Humid,34,0
3127748,7/10/19 11:07:36,0.501,SABD0000000003 (OXY-10 ST),6,Gates6 (PSt7-10),4/10/19 11:14:21,default,96.086,µmol/L,26.845,¡C,1015.000,hPa,Humid,34,0
3127758,7/10/19 11:07:39,0.551,SABD0000000003 (OXY-10 ST),6,Gates6 (PSt7-10),4/10/19 11:14:21,default,96.275,µmol/L,26.834,¡C,1015.000,hPa,Humid,34,0
3127768,7/10/19 11:07:42,0.601,SABD0000000003 (OXY-10 ST),6,Gates6 (PSt7-10),4/10/19 11:14:21,default,96.374,µmol/L,26.829,¡C,1015.000,hPa,Humid,34,0
3127778,7/10/19 11:07:45,0.651,SABD0000000003 (OXY-10 ST),6,Gates6 (PSt7-10),4/10/19 11:14:21,default,96.351,µmol/L,26.851,¡C,1015.000,hPa,Humid,34,0
3127788,7/10/19 11:07:48,0.701,SABD0000000003 (OXY-10 ST),6,Gates6 (PSt7-10),4/10/19 11:14:21,default,96.453,µmol/L,26.841,¡C,1015.000,hPa,Humid,34,0
