Id,Date,Delta T [min],Device,Channel,Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],Error
3083596,6/10/19 8:47:12,14.585,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),4/10/19 11:14:06,default,29.105,%a.s.,26.604,¡C,1015.000,hPa,Humid,0,0
3083605,6/10/19 8:47:14,14.620,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),4/10/19 11:14:06,default,29.081,%a.s.,26.614,¡C,1015.000,hPa,Humid,0,0
3083615,6/10/19 8:47:17,14.658,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),4/10/19 11:14:06,default,29.091,%a.s.,26.618,¡C,1015.000,hPa,Humid,0,0
3083625,6/10/19 8:47:20,14.705,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),4/10/19 11:14:06,default,29.109,%a.s.,26.612,¡C,1015.000,hPa,Humid,0,0
3083635,6/10/19 8:47:23,14.755,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),4/10/19 11:14:06,default,29.075,%a.s.,26.603,¡C,1015.000,hPa,Humid,0,0
3083645,6/10/19 8:47:26,14.805,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),4/10/19 11:14:06,default,29.061,%a.s.,26.602,¡C,1015.000,hPa,Humid,0,0
3083655,6/10/19 8:47:29,14.855,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),4/10/19 11:14:06,default,29.038,%a.s.,26.606,¡C,1015.000,hPa,Humid,0,0
3083665,6/10/19 8:47:32,14.905,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),4/10/19 11:14:06,default,29.045,%a.s.,26.582,¡C,1015.000,hPa,Humid,0,0
3083675,6/10/19 8:47:35,14.955,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),4/10/19 11:14:06,default,29.079,%a.s.,26.608,¡C,1015.000,hPa,Humid,0,0
3083685,6/10/19 8:47:38,15.005,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),4/10/19 11:14:06,default,29.085,%a.s.,26.608,¡C,1015.000,hPa,Humid,0,0
3083695,6/10/19 8:47:41,15.055,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),4/10/19 11:14:06,default,29.078,%a.s.,26.603,¡C,1015.000,hPa,Humid,0,0
3083705,6/10/19 8:47:44,15.104,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),4/10/19 11:14:06,default,29.083,%a.s.,26.589,¡C,1015.000,hPa,Humid,0,0
3083715,6/10/19 8:47:47,15.154,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),4/10/19 11:14:06,default,29.066,%a.s.,26.592,¡C,1015.000,hPa,Humid,0,0
3083725,6/10/19 8:47:50,15.205,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),4/10/19 11:14:06,default,29.092,%a.s.,26.599,¡C,1015.000,hPa,Humid,0,0
3083735,6/10/19 8:47:53,15.254,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),4/10/19 11:14:06,default,29.111,%a.s.,26.588,¡C,1015.000,hPa,Humid,0,0
3083745,6/10/19 8:47:56,15.305,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),4/10/19 11:14:06,default,29.087,%a.s.,26.609,¡C,1015.000,hPa,Humid,0,0
3083755,6/10/19 8:47:59,15.355,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),4/10/19 11:14:06,default,29.097,%a.s.,26.602,¡C,1015.000,hPa,Humid,0,0
3083765,6/10/19 8:48:02,15.405,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),4/10/19 11:14:06,default,29.101,%a.s.,26.600,¡C,1015.000,hPa,Humid,0,0
3083775,6/10/19 8:48:05,15.455,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),4/10/19 11:14:06,default,29.110,%a.s.,26.597,¡C,1015.000,hPa,Humid,0,0
3083785,6/10/19 8:48:08,15.504,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),4/10/19 11:14:06,default,29.092,%a.s.,26.599,¡C,1015.000,hPa,Humid,0,0
3083795,6/10/19 8:48:11,15.554,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),4/10/19 11:14:06,default,29.100,%a.s.,26.590,¡C,1015.000,hPa,Humid,0,0
3083805,6/10/19 8:48:14,15.604,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),4/10/19 11:14:06,default,29.105,%a.s.,26.606,¡C,1015.000,hPa,Humid,0,0
3083815,6/10/19 8:48:17,15.655,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),4/10/19 11:14:06,default,29.115,%a.s.,26.598,¡C,1015.000,hPa,Humid,0,0
3083825,6/10/19 8:48:20,15.705,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),4/10/19 11:14:06,default,29.137,%a.s.,26.588,¡C,1015.000,hPa,Humid,0,0
3083835,6/10/19 8:48:23,15.755,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),4/10/19 11:14:06,default,29.134,%a.s.,26.589,¡C,1015.000,hPa,Humid,0,0
