Id,Date,Delta T [min],Device,Channel,Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],Error
3330478,1/11/19 9:48:53,0.000,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),1/11/19 9:32:51,default,116.661,µmol/L,22.250,¡C,1014.000,hPa,Humid,34,0
3330488,1/11/19 9:48:57,0.051,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),1/11/19 9:32:51,default,116.533,µmol/L,22.239,¡C,1014.000,hPa,Humid,34,0
3330498,1/11/19 9:49:00,0.101,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),1/11/19 9:32:51,default,116.333,µmol/L,22.240,¡C,1014.000,hPa,Humid,34,0
3330508,1/11/19 9:49:03,0.150,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),1/11/19 9:32:51,default,116.234,µmol/L,22.242,¡C,1014.000,hPa,Humid,34,0
3330518,1/11/19 9:49:06,0.200,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),1/11/19 9:32:51,default,116.055,µmol/L,22.257,¡C,1014.000,hPa,Humid,34,0
3330528,1/11/19 9:49:09,0.251,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),1/11/19 9:32:51,default,116.006,µmol/L,22.237,¡C,1014.000,hPa,Humid,34,0
3330538,1/11/19 9:49:12,0.300,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),1/11/19 9:32:51,default,115.923,µmol/L,22.230,¡C,1014.000,hPa,Humid,34,0
3330548,1/11/19 9:49:15,0.350,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),1/11/19 9:32:51,default,115.756,µmol/L,22.239,¡C,1014.000,hPa,Humid,34,0
3330558,1/11/19 9:49:18,0.400,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),1/11/19 9:32:51,default,115.777,µmol/L,22.208,¡C,1014.000,hPa,Humid,34,0
3330568,1/11/19 9:49:21,0.451,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),1/11/19 9:32:51,default,115.658,µmol/L,22.213,¡C,1014.000,hPa,Humid,34,0
3330578,1/11/19 9:49:24,0.501,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),1/11/19 9:32:51,default,115.503,µmol/L,22.238,¡C,1014.000,hPa,Humid,34,0
3330588,1/11/19 9:49:27,0.551,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),1/11/19 9:32:51,default,115.424,µmol/L,22.241,¡C,1014.000,hPa,Humid,34,0
3330598,1/11/19 9:49:30,0.601,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),1/11/19 9:32:51,default,115.366,µmol/L,22.235,¡C,1014.000,hPa,Humid,34,0
3330608,1/11/19 9:49:33,0.651,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),1/11/19 9:32:51,default,115.406,µmol/L,22.216,¡C,1014.000,hPa,Humid,34,0
3330618,1/11/19 9:49:36,0.700,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),1/11/19 9:32:51,default,115.355,µmol/L,22.221,¡C,1014.000,hPa,Humid,34,0
3330628,1/11/19 9:49:39,0.750,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),1/11/19 9:32:51,default,115.260,µmol/L,22.218,¡C,1014.000,hPa,Humid,34,0
3330638,1/11/19 9:49:42,0.801,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),1/11/19 9:32:51,default,115.112,µmol/L,22.245,¡C,1014.000,hPa,Humid,34,0
3330648,1/11/19 9:49:45,0.851,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),1/11/19 9:32:51,default,115.105,µmol/L,22.240,¡C,1014.000,hPa,Humid,34,0
3330658,1/11/19 9:49:48,0.901,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),1/11/19 9:32:51,default,115.026,µmol/L,22.243,¡C,1014.000,hPa,Humid,34,0
3330668,1/11/19 9:49:51,0.951,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),1/11/19 9:32:51,default,114.978,µmol/L,22.234,¡C,1014.000,hPa,Humid,34,0
3330678,1/11/19 9:49:54,1.001,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),1/11/19 9:32:51,default,114.939,µmol/L,22.256,¡C,1014.000,hPa,Humid,34,0
3330688,1/11/19 9:49:57,1.050,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),1/11/19 9:32:51,default,114.931,µmol/L,22.234,¡C,1014.000,hPa,Humid,34,0
3330698,1/11/19 9:50:00,1.100,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),1/11/19 9:32:51,default,114.899,µmol/L,22.226,¡C,1014.000,hPa,Humid,34,0
3330708,1/11/19 9:50:03,1.150,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),1/11/19 9:32:51,default,114.725,µmol/L,22.258,¡C,1014.000,hPa,Humid,34,0
3330718,1/11/19 9:50:06,1.200,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),1/11/19 9:32:51,default,114.703,µmol/L,22.261,¡C,1014.000,hPa,Humid,34,0
3330728,1/11/19 9:50:09,1.251,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),1/11/19 9:32:51,default,114.752,µmol/L,22.229,¡C,1014.000,hPa,Humid,34,0
3330738,1/11/19 9:50:12,1.300,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),1/11/19 9:32:51,default,114.682,µmol/L,22.253,¡C,1014.000,hPa,Humid,34,0
3330748,1/11/19 9:50:15,1.351,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),1/11/19 9:32:51,default,114.700,µmol/L,22.238,¡C,1014.000,hPa,Humid,34,0
3330758,1/11/19 9:50:18,1.400,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),1/11/19 9:32:51,default,114.659,µmol/L,22.240,¡C,1014.000,hPa,Humid,34,0
3330768,1/11/19 10:04:02,15.134,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),1/11/19 9:32:51,default,109.336,µmol/L,26.850,¡C,1014.000,hPa,Humid,34,0
3330778,1/11/19 10:04:05,15.184,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),1/11/19 9:32:51,default,109.310,µmol/L,26.860,¡C,1013.000,hPa,Humid,34,0
3330788,1/11/19 10:04:08,15.234,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),1/11/19 9:32:51,default,109.274,µmol/L,26.875,¡C,1014.000,hPa,Humid,34,0
3330798,1/11/19 10:04:11,15.284,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),1/11/19 9:32:51,default,109.307,µmol/L,26.865,¡C,1014.000,hPa,Humid,34,0
3330808,1/11/19 10:04:14,15.334,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),1/11/19 9:32:51,default,109.350,µmol/L,26.869,¡C,1014.000,hPa,Humid,34,0
3330818,1/11/19 10:04:17,15.384,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),1/11/19 9:32:51,default,109.405,µmol/L,26.862,¡C,1014.000,hPa,Humid,34,0
3330828,1/11/19 10:04:20,15.434,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),1/11/19 9:32:51,default,109.408,µmol/L,26.858,¡C,1014.000,hPa,Humid,34,0
3330838,1/11/19 10:04:23,15.484,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),1/11/19 9:32:51,default,109.429,µmol/L,26.859,¡C,1014.000,hPa,Humid,34,0
3330848,1/11/19 10:04:26,15.534,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),1/11/19 9:32:51,default,109.434,µmol/L,26.874,¡C,1014.000,hPa,Humid,34,0
3330858,1/11/19 10:04:29,15.583,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),1/11/19 9:32:51,default,109.495,µmol/L,26.862,¡C,1014.000,hPa,Humid,34,0
3330868,1/11/19 10:04:32,15.634,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),1/11/19 9:32:51,default,109.625,µmol/L,26.848,¡C,1013.000,hPa,Humid,34,0
3330878,1/11/19 10:04:35,15.684,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),1/11/19 9:32:51,default,109.644,µmol/L,26.854,¡C,1014.000,hPa,Humid,34,0
3330888,1/11/19 10:04:38,15.734,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),1/11/19 9:32:51,default,109.695,µmol/L,26.848,¡C,1014.000,hPa,Humid,34,0
