Id,Date,Delta T [min],Device,Channel,Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],Error
3330472,1/11/19 9:48:53,0.000,SABD0000000003 (OXY-10 ST),6,Gates6 (PSt7-10),1/11/19 9:32:17,default,1359.098,µmol/L,23.135,¡C,1014.000,hPa,Humid,34,0
3330482,1/11/19 9:48:57,0.051,SABD0000000003 (OXY-10 ST),6,Gates6 (PSt7-10),1/11/19 9:32:17,default,1348.244,µmol/L,23.149,¡C,1014.000,hPa,Humid,34,0
3330492,1/11/19 9:49:00,0.100,SABD0000000003 (OXY-10 ST),6,Gates6 (PSt7-10),1/11/19 9:32:17,default,1339.682,µmol/L,23.162,¡C,1014.000,hPa,Humid,34,0
3330502,1/11/19 9:49:03,0.150,SABD0000000003 (OXY-10 ST),6,Gates6 (PSt7-10),1/11/19 9:32:17,default,1351.603,µmol/L,23.139,¡C,1014.000,hPa,Humid,34,0
3330512,1/11/19 9:49:06,0.200,SABD0000000003 (OXY-10 ST),6,Gates6 (PSt7-10),1/11/19 9:32:17,default,1348.570,µmol/L,23.141,¡C,1014.000,hPa,Humid,34,0
3330522,1/11/19 9:49:09,0.251,SABD0000000003 (OXY-10 ST),6,Gates6 (PSt7-10),1/11/19 9:32:17,default,1348.712,µmol/L,23.140,¡C,1014.000,hPa,Humid,34,0
3330532,1/11/19 9:49:12,0.300,SABD0000000003 (OXY-10 ST),6,Gates6 (PSt7-10),1/11/19 9:32:17,default,1346.492,µmol/L,23.138,¡C,1014.000,hPa,Humid,34,0
3330542,1/11/19 9:49:15,0.350,SABD0000000003 (OXY-10 ST),6,Gates6 (PSt7-10),1/11/19 9:32:17,default,1348.265,µmol/L,23.133,¡C,1014.000,hPa,Humid,34,0
3330552,1/11/19 9:49:18,0.400,SABD0000000003 (OXY-10 ST),6,Gates6 (PSt7-10),1/11/19 9:32:17,default,1331.867,µmol/L,23.158,¡C,1014.000,hPa,Humid,34,0
3330562,1/11/19 9:49:21,0.451,SABD0000000003 (OXY-10 ST),6,Gates6 (PSt7-10),1/11/19 9:32:17,default,1340.237,µmol/L,23.142,¡C,1014.000,hPa,Humid,34,0
3330572,1/11/19 9:49:24,0.501,SABD0000000003 (OXY-10 ST),6,Gates6 (PSt7-10),1/11/19 9:32:17,default,1333.157,µmol/L,23.151,¡C,1014.000,hPa,Humid,34,0
